prod_date,machine_id,shift_id,sku,units_good,units_scrap
2025-01-19,9,1,SKU024,750,78
2025-01-19,9,2,SKU026,302,17
2025-01-19,9,3,SKU009,532,25
2025-01-19,10,1,SKU037,341,37
2025-01-19,10,3,SKU007,661,30
2025-01-19,11,1,SKU019,644,28
2025-01-19,11,2,SKU024,694,29
2025-01-19,11,3,SKU002,355,25
2025-01-19,12,2,SKU038,693,3
2025-01-19,12,3,SKU010,606,49
2025-01-19,13,1,SKU024,728,33
2025-01-19,13,2,SKU036,393,43
2025-01-19,13,3,SKU017,431,35
2025-01-19,14,2,SKU032,385,52
2025-01-19,14,3,SKU028,299,43
2025-01-19,15,1,SKU031,647,56
2025-01-19,15,2,SKU001,287,5
2025-01-19,15,3,SKU031,626,13
2025-01-20,1,1,SKU005,680,37
2025-01-20,1,3,SKU037,455,24
2025-01-20,2,1,SKU035,305,16
2025-01-20,2,2,SKU020,536,12
2025-01-20,2,3,SKU031,238,27
2025-01-20,3,1,SKU019,682,66
2025-01-20,4,1,SKU008,738,87
2025-01-20,4,2,SKU018,299,12
2025-01-20,4,3,SKU015,787,105
2025-01-20,5,1,SKU024,455,53
2025-01-20,5,2,SKU006,698,82
2025-01-20,5,3,SKU001,732,19
2025-01-20,6,1,SKU038,767,75
2025-01-20,6,2,SKU001,638,54
2025-01-20,6,3,SKU013,664,23
2025-01-20,7,1,SKU016,441,56
2025-01-20,7,2,SKU031,239,19
2025-01-20,7,3,SKU010,448,63
2025-01-20,8,1,SKU018,538,39
2025-01-20,8,2,SKU021,485,45
2025-01-20,8,3,SKU007,255,22
2025-01-20,9,1,SKU009,476,45
2025-01-20,9,2,SKU024,226,15
2025-01-20,9,3,SKU037,216,29
2025-01-20,10,1,SKU018,528,9
2025-01-20,10,2,SKU033,353,35
2025-01-20,10,3,SKU037,562,68
2025-01-20,11,1,SKU015,630,12
2025-01-20,11,2,SKU026,357,5
2025-01-20,11,3,SKU031,451,0
2025-01-20,12,2,SKU026,505,56
2025-01-20,12,3,SKU009,769,46
2025-01-20,13,1,SKU025,223,32
2025-01-20,13,3,SKU034,459,24
2025-01-20,14,1,SKU005,309,45
2025-01-20,14,3,SKU013,351,40
2025-01-20,15,1,SKU024,211,3
2025-01-20,15,2,SKU003,277,27
2025-01-20,15,3,SKU028,716,31
2025-01-21,1,1,SKU009,540,9
2025-01-21,1,2,SKU007,252,7
2025-01-21,1,3,SKU008,335,25
2025-01-21,2,1,SKU017,640,1
2025-01-21,2,2,SKU025,306,31
2025-01-21,2,3,SKU013,361,26
2025-01-21,3,1,SKU018,503,7
2025-01-21,3,2,SKU036,645,65
2025-01-21,3,3,SKU015,346,10
2025-01-21,4,1,SKU011,548,16
2025-01-21,4,2,SKU038,396,53
2025-01-21,5,1,SKU005,635,82
2025-01-21,5,2,SKU033,469,20
2025-01-21,5,3,SKU035,726,92
2025-01-21,6,1,SKU005,305,1
2025-01-21,6,2,SKU028,667,90
2025-01-21,6,3,SKU002,641,66
2025-01-21,7,1,SKU018,515,24
2025-01-21,7,2,SKU028,260,19
2025-01-21,8,1,SKU003,501,66
2025-01-21,8,2,SKU003,518,65
2025-01-21,8,3,SKU013,701,24
2025-01-21,9,1,SKU024,362,28
2025-01-21,9,2,SKU010,398,0
2025-01-21,9,3,SKU020,714,70
2025-01-21,10,1,SKU035,215,6
2025-01-21,10,2,SKU004,291,36
2025-01-21,10,3,SKU022,649,73
2025-01-21,11,1,SKU018,764,53
2025-01-21,11,3,SKU011,579,69
2025-01-21,12,1,SKU015,675,63
2025-01-21,12,2,SKU007,407,49
2025-01-21,12,3,SKU011,233,10
2025-01-21,13,1,SKU040,355,9
2025-01-21,13,2,SKU031,618,44
2025-01-21,14,1,SKU021,641,35
2025-01-21,14,2,SKU014,510,29
2025-01-21,15,2,SKU021,698,75
2025-01-21,15,3,SKU022,500,9
2025-01-22,1,2,SKU005,285,1
2025-01-22,1,3,SKU010,205,22
2025-01-22,2,1,SKU023,776,38
2025-01-22,2,3,SKU014,369,26
2025-01-22,3,1,SKU039,257,4
2025-01-22,3,2,SKU004,424,48
2025-01-22,4,1,SKU002,762,95
2025-01-22,5,1,SKU012,552,70
2025-01-22,5,2,SKU002,621,81
2025-01-22,5,3,SKU034,278,20
2025-01-22,6,1,SKU012,719,57
2025-01-22,6,2,SKU037,605,69
2025-01-22,6,3,SKU011,310,34
2025-01-22,7,1,SKU008,604,25
2025-01-22,7,2,SKU007,259,5
2025-01-22,7,3,SKU013,410,1
2025-01-22,8,1,SKU027,561,66
2025-01-22,8,2,SKU002,542,73
2025-01-22,9,2,SKU010,658,41
2025-01-22,9,3,SKU019,704,50
2025-01-22,10,3,SKU016,238,13
2025-01-22,11,2,SKU037,683,22
2025-01-22,11,3,SKU018,617,54
2025-01-22,12,1,SKU020,707,26
2025-01-22,12,2,SKU008,229,19
2025-01-22,13,1,SKU011,647,70
2025-01-22,13,2,SKU005,442,13
2025-01-22,13,3,SKU024,295,29
2025-01-22,14,1,SKU006,640,55
2025-01-22,15,1,SKU020,617,62
2025-01-22,15,2,SKU014,766,28
2025-01-23,1,1,SKU026,243,35
2025-01-23,1,2,SKU003,518,35
2025-01-23,1,3,SKU005,426,48
2025-01-23,2,1,SKU027,429,46
2025-01-23,2,3,SKU008,488,24
2025-01-23,3,2,SKU038,621,87
2025-01-23,3,3,SKU040,202,19
2025-01-23,4,1,SKU035,648,39
2025-01-23,4,2,SKU029,227,2
2025-01-23,4,3,SKU034,567,80
2025-01-23,5,1,SKU011,281,22
2025-01-23,5,2,SKU034,649,12
2025-01-23,5,3,SKU014,691,9
2025-01-23,6,1,SKU010,259,17
2025-01-23,6,2,SKU032,566,19
2025-01-23,7,1,SKU017,401,8
2025-01-23,7,2,SKU035,782,110
2025-01-23,7,3,SKU012,790,3
2025-01-23,8,1,SKU003,452,19
2025-01-23,8,2,SKU023,581,29
2025-01-23,8,3,SKU002,779,12
2025-01-23,9,1,SKU019,332,4
2025-01-23,9,2,SKU020,669,23
2025-01-23,10,1,SKU023,590,50
2025-01-23,10,2,SKU029,205,7
2025-01-23,10,3,SKU033,480,51
2025-01-23,11,1,SKU007,585,80
2025-01-23,11,2,SKU040,448,23
2025-01-23,11,3,SKU006,235,18
2025-01-23,12,1,SKU021,789,93
2025-01-23,12,3,SKU039,463,36
2025-01-23,13,1,SKU023,591,73
2025-01-23,13,2,SKU007,567,5
2025-01-23,13,3,SKU026,629,28
2025-01-23,14,1,SKU014,326,37
2025-01-23,14,2,SKU039,569,1
2025-01-23,14,3,SKU034,741,102
2025-01-23,15,2,SKU021,360,39
2025-01-23,15,3,SKU016,706,18
2025-01-24,1,2,SKU018,309,40
2025-01-24,1,3,SKU031,633,24
2025-01-24,2,2,SKU007,469,40
2025-01-24,2,3,SKU006,796,116
2025-01-24,3,1,SKU039,241,7
2025-01-24,3,2,SKU029,734,79
2025-01-24,3,3,SKU017,278,34
2025-01-24,4,1,SKU001,437,55
2025-01-24,4,3,SKU009,648,41
2025-01-24,5,1,SKU008,781,105
2025-01-24,5,3,SKU008,665,39
2025-01-24,6,2,SKU038,775,75
2025-01-24,6,3,SKU012,479,15
2025-01-24,7,1,SKU019,413,1
2025-01-24,7,2,SKU040,617,91
2025-01-24,7,3,SKU034,593,20
2025-01-24,8,1,SKU040,761,94
2025-01-24,8,2,SKU019,751,66
2025-01-24,9,3,SKU025,357,19
2025-01-24,10,1,SKU035,340,43
2025-01-24,10,2,SKU004,371,42
2025-01-24,11,2,SKU010,578,75
2025-01-24,11,3,SKU004,468,23
2025-01-24,12,1,SKU023,403,16
2025-01-24,12,2,SKU028,356,22
2025-01-24,12,3,SKU021,229,26
2025-01-24,13,1,SKU007,466,7
2025-01-24,13,2,SKU026,791,48
2025-01-24,13,3,SKU035,530,25
2025-01-24,14,1,SKU036,602,10
2025-01-24,14,2,SKU026,529,52
2025-01-24,14,3,SKU028,367,25
2025-01-24,15,1,SKU025,678,21
2025-01-24,15,2,SKU033,749,93
2025-01-24,15,3,SKU039,601,50
2025-01-25,1,1,SKU035,748,102
2025-01-25,1,3,SKU013,427,37
2025-01-25,2,1,SKU022,559,63
2025-01-25,2,3,SKU007,646,36
2025-01-25,3,1,SKU028,623,85
2025-01-25,3,2,SKU020,361,26
2025-01-25,3,3,SKU002,387,19
2025-01-25,4,1,SKU018,316,15
2025-01-25,4,2,SKU025,608,73
2025-01-25,4,3,SKU029,633,26
2025-01-25,5,1,SKU011,382,50
2025-01-25,5,3,SKU003,753,57
2025-01-25,6,1,SKU029,706,44
2025-01-25,6,2,SKU010,493,49
2025-01-25,6,3,SKU009,715,54
2025-01-25,7,1,SKU021,436,4
2025-01-25,7,2,SKU012,324,38
2025-01-25,7,3,SKU029,598,8
2025-01-25,8,1,SKU025,674,38
2025-01-25,8,2,SKU010,767,51
2025-01-25,8,3,SKU008,302,43
2025-01-25,9,2,SKU036,690,53
2025-01-25,10,1,SKU024,221,14
2025-01-25,10,2,SKU040,329,24
2025-01-25,10,3,SKU029,641,68
2025-01-25,11,1,SKU035,454,22
2025-01-25,11,2,SKU040,417,46
2025-01-25,11,3,SKU003,267,39
2025-01-25,12,2,SKU029,490,66
2025-01-25,12,3,SKU016,734,43
2025-01-25,13,1,SKU036,289,18
2025-01-25,13,2,SKU030,346,35
2025-01-25,13,3,SKU027,759,61
2025-01-25,14,1,SKU031,201,5
2025-01-25,14,2,SKU008,273,8
2025-01-25,14,3,SKU012,347,41
2025-01-25,15,1,SKU021,743,97
2025-01-26,1,2,SKU014,285,2
2025-01-26,1,3,SKU039,401,37
2025-01-26,2,1,SKU004,690,39
2025-01-26,2,2,SKU009,613,19
2025-01-26,3,1,SKU001,578,23
2025-01-26,3,2,SKU013,638,81
2025-01-26,3,3,SKU031,640,73
2025-01-26,4,1,SKU040,770,20
2025-01-26,4,2,SKU004,372,17
2025-01-26,4,3,SKU021,688,58
2025-01-26,5,2,SKU019,449,3
2025-01-26,6,1,SKU033,788,65
2025-01-26,6,3,SKU037,263,3
2025-01-26,7,1,SKU011,312,17
2025-01-26,7,2,SKU025,441,33
2025-01-26,7,3,SKU008,607,4
2025-01-26,8,1,SKU032,394,28
2025-01-26,8,3,SKU019,649,78
2025-01-26,9,1,SKU029,772,42
2025-01-26,9,2,SKU003,224,31
2025-01-26,9,3,SKU030,768,54
2025-01-26,10,1,SKU008,239,31
2025-01-26,10,2,SKU039,504,28
2025-01-26,10,3,SKU038,618,89
2025-01-26,11,1,SKU022,348,48
2025-01-26,11,2,SKU010,594,41
2025-01-26,12,1,SKU030,226,18
2025-01-26,12,2,SKU007,586,67
2025-01-26,12,3,SKU008,568,34
2025-01-26,13,1,SKU026,322,11
2025-01-26,13,3,SKU034,767,33
2025-01-26,14,1,SKU020,519,0
2025-01-26,14,2,SKU021,392,14
2025-01-26,14,3,SKU018,620,50
2025-01-26,15,1,SKU024,219,5
2025-01-26,15,3,SKU011,586,63
2025-01-27,1,1,SKU031,624,2
2025-01-27,1,2,SKU014,552,42
2025-01-27,2,1,SKU019,251,29
2025-01-27,2,3,SKU002,774,13
2025-01-27,3,1,SKU033,706,45
2025-01-27,3,2,SKU024,567,34
2025-01-27,3,3,SKU019,209,18
2025-01-27,4,1,SKU039,476,9
2025-01-27,5,1,SKU021,352,39
2025-01-27,5,2,SKU008,533,46
2025-01-27,6,3,SKU032,551,80
2025-01-27,7,1,SKU005,759,7
2025-01-27,7,2,SKU031,273,38
2025-01-27,7,3,SKU013,402,42
2025-01-27,8,1,SKU007,266,38
2025-01-27,8,2,SKU027,614,65
2025-01-27,8,3,SKU019,597,35
2025-01-27,9,1,SKU023,218,2
2025-01-27,9,2,SKU031,644,22
2025-01-27,9,3,SKU008,628,24
2025-01-27,10,1,SKU004,700,34
2025-01-27,10,2,SKU027,590,24
2025-01-27,10,3,SKU004,594,53
2025-01-27,11,2,SKU018,706,102
2025-01-27,11,3,SKU039,739,3
2025-01-27,12,1,SKU023,275,34
2025-01-27,12,2,SKU031,484,71
2025-01-27,12,3,SKU025,562,66
2025-01-27,13,1,SKU034,761,61
2025-01-27,13,2,SKU015,392,52
2025-01-27,13,3,SKU002,700,23
2025-01-27,14,1,SKU017,743,30
2025-01-27,14,2,SKU008,458,10
2025-01-27,14,3,SKU007,368,53
2025-01-27,15,1,SKU016,232,6
2025-01-27,15,3,SKU001,392,39
2025-01-28,1,1,SKU020,318,24
2025-01-28,1,2,SKU010,291,0
2025-01-28,2,1,SKU008,341,8
2025-01-28,2,2,SKU009,392,36
2025-01-28,2,3,SKU007,400,19
2025-01-28,3,2,SKU019,271,33
2025-01-28,3,3,SKU037,537,72
2025-01-28,4,1,SKU020,576,42
2025-01-28,4,2,SKU024,309,38
2025-01-28,5,1,SKU013,522,65
2025-01-28,5,3,SKU029,261,11
2025-01-28,6,1,SKU031,600,26
2025-01-28,6,3,SKU035,234,25
2025-01-28,7,1,SKU003,416,37
2025-01-28,7,2,SKU004,259,8
2025-01-28,7,3,SKU001,604,36
2025-01-28,8,1,SKU023,692,15
2025-01-28,8,3,SKU037,478,0
2025-01-28,9,1,SKU024,552,13
2025-01-28,9,2,SKU039,536,41
2025-01-28,9,3,SKU026,444,24
2025-01-28,10,1,SKU011,315,11
2025-01-28,10,2,SKU012,532,6
2025-01-28,10,3,SKU018,482,46
2025-01-28,11,2,SKU003,729,0
2025-01-28,11,3,SKU016,211,24
2025-01-28,12,1,SKU001,467,38
2025-01-28,12,2,SKU026,309,24
2025-01-28,12,3,SKU016,334,19
2025-01-28,13,3,SKU025,624,13
2025-01-28,14,1,SKU034,464,16
2025-01-28,14,2,SKU016,285,29
2025-01-28,14,3,SKU017,572,64
2025-01-28,15,1,SKU024,473,64
2025-01-29,1,2,SKU006,471,1
2025-01-29,1,3,SKU032,365,32
2025-01-29,2,1,SKU021,322,23
2025-01-29,2,2,SKU017,737,46
2025-01-29,2,3,SKU034,717,82
2025-01-29,3,1,SKU013,781,93
2025-01-29,3,2,SKU037,230,7
2025-01-29,3,3,SKU009,610,18
2025-01-29,4,1,SKU036,573,40
2025-01-29,4,2,SKU020,396,32
2025-01-29,4,3,SKU032,223,27
2025-01-29,5,1,SKU011,660,86
2025-01-29,5,2,SKU005,408,0
2025-01-29,5,3,SKU008,564,68
2025-01-29,6,1,SKU029,717,68
2025-01-29,6,2,SKU028,643,87
2025-01-29,6,3,SKU002,673,13
2025-01-29,7,1,SKU003,637,48
2025-01-29,7,3,SKU026,527,21
2025-01-29,8,1,SKU003,483,27
2025-01-29,8,3,SKU030,443,25
2025-01-29,9,1,SKU015,737,10
2025-01-29,9,2,SKU006,602,5
2025-01-29,9,3,SKU018,537,31
2025-01-29,10,1,SKU026,450,28
2025-01-29,10,2,SKU003,385,25
2025-01-29,10,3,SKU004,322,17
2025-01-29,11,2,SKU021,663,89
2025-01-29,11,3,SKU013,553,14
2025-01-29,12,1,SKU024,643,44
2025-01-29,12,2,SKU022,343,18
2025-01-29,12,3,SKU003,606,69
2025-01-29,13,1,SKU033,298,4
2025-01-29,13,2,SKU033,522,72
2025-01-29,13,3,SKU015,533,26
2025-01-29,14,1,SKU017,329,0
2025-01-29,14,2,SKU021,512,47
2025-01-29,14,3,SKU012,782,62
2025-01-29,15,1,SKU038,789,6
2025-01-29,15,2,SKU028,418,45
2025-01-29,15,3,SKU012,612,30
2025-01-30,1,2,SKU030,269,39
2025-01-30,1,3,SKU031,320,44
2025-01-30,2,1,SKU015,262,34
2025-01-30,2,2,SKU040,240,15
2025-01-30,2,3,SKU029,306,36
2025-01-30,3,1,SKU007,719,54
2025-01-30,3,2,SKU036,681,48
2025-01-30,3,3,SKU003,517,52
2025-01-30,4,2,SKU004,360,36
2025-01-30,4,3,SKU024,392,53
2025-01-30,5,2,SKU009,317,11
2025-01-30,5,3,SKU010,550,36
2025-01-30,6,1,SKU015,377,31
2025-01-30,6,2,SKU011,622,60
2025-01-30,6,3,SKU020,315,0
2025-01-30,7,1,SKU005,577,19
2025-01-30,7,3,SKU018,387,47
2025-01-30,8,1,SKU017,739,45
2025-01-30,8,2,SKU037,463,63
2025-01-30,8,3,SKU035,607,89
2025-01-30,9,1,SKU039,424,36
2025-01-30,9,2,SKU015,557,62
2025-01-30,9,3,SKU010,654,37
2025-01-30,10,2,SKU016,634,72
2025-01-30,10,3,SKU007,251,32
2025-01-30,11,1,SKU012,771,68
2025-01-30,11,2,SKU018,406,30
2025-01-30,11,3,SKU009,482,43
2025-01-30,12,1,SKU017,737,30
2025-01-30,12,2,SKU038,460,56
2025-01-30,12,3,SKU004,732,53
2025-01-30,13,1,SKU029,265,5
2025-01-30,13,2,SKU016,218,10
2025-01-30,13,3,SKU003,631,78
2025-01-30,14,1,SKU002,668,76
2025-01-30,14,2,SKU005,603,43
2025-01-30,14,3,SKU040,509,41
2025-01-30,15,1,SKU016,458,23
2025-01-30,15,2,SKU001,518,45
2025-01-31,1,1,SKU012,370,27
2025-01-31,1,2,SKU040,545,18
2025-01-31,1,3,SKU013,406,50
2025-01-31,2,1,SKU005,466,47
2025-01-31,2,3,SKU024,746,13
2025-01-31,3,1,SKU032,790,56
2025-01-31,3,2,SKU024,388,42
2025-01-31,3,3,SKU005,655,16
2025-01-31,4,1,SKU004,462,19
2025-01-31,4,2,SKU037,582,36
2025-01-31,5,1,SKU014,635,7
2025-01-31,5,2,SKU010,543,60
2025-01-31,5,3,SKU033,490,51
2025-01-31,6,1,SKU009,224,30
2025-01-31,6,2,SKU011,212,10
2025-01-31,7,1,SKU008,335,2
2025-01-31,7,2,SKU009,735,81
2025-01-31,7,3,SKU016,381,40
2025-01-31,8,1,SKU006,639,81
2025-01-31,8,2,SKU019,728,33
2025-01-31,8,3,SKU002,555,80
2025-01-31,9,1,SKU011,385,50
2025-01-31,9,2,SKU019,261,8
2025-01-31,9,3,SKU026,517,4
2025-01-31,10,1,SKU006,566,72
2025-01-31,10,3,SKU012,422,31
2025-01-31,11,2,SKU002,334,44
2025-01-31,11,3,SKU037,399,10
2025-01-31,12,1,SKU020,638,25
2025-01-31,12,2,SKU025,449,2
2025-01-31,12,3,SKU018,209,2
2025-01-31,13,1,SKU004,393,25
2025-01-31,13,2,SKU011,725,19
2025-01-31,14,1,SKU015,622,57
2025-01-31,14,2,SKU015,603,21
2025-01-31,14,3,SKU010,476,62
2025-01-31,15,1,SKU039,431,30
2025-01-31,15,2,SKU030,498,27
2025-02-01,1,1,SKU026,344,7
2025-02-01,1,2,SKU036,569,28
2025-02-01,2,1,SKU003,798,63
2025-02-01,2,2,SKU033,544,18
2025-02-01,2,3,SKU040,651,85
2025-02-01,3,1,SKU034,440,13
2025-02-01,3,2,SKU033,282,16
2025-02-01,3,3,SKU017,699,65
2025-02-01,4,1,SKU017,315,10
2025-02-01,4,2,SKU005,609,16
2025-02-01,5,1,SKU008,283,2
2025-02-01,5,3,SKU027,386,36
2025-02-01,6,1,SKU009,441,21
2025-02-01,6,2,SKU013,413,49
2025-02-01,6,3,SKU029,717,15
2025-02-01,7,1,SKU027,499,19
2025-02-01,7,2,SKU028,336,43
2025-02-01,7,3,SKU037,492,65
2025-02-01,8,1,SKU037,682,40
2025-02-01,8,2,SKU018,244,5
2025-02-01,8,3,SKU019,225,13
2025-02-01,9,2,SKU039,229,26
2025-02-01,9,3,SKU027,225,19
2025-02-01,10,1,SKU023,429,39
2025-02-01,10,3,SKU010,326,16
2025-02-01,11,1,SKU023,691,1
2025-02-01,11,2,SKU034,415,22
2025-02-01,11,3,SKU008,318,31
2025-02-01,12,2,SKU028,587,80
2025-02-01,12,3,SKU031,756,74
2025-02-01,13,1,SKU012,721,71
2025-02-01,13,2,SKU007,317,23
2025-02-01,13,3,SKU030,653,75
2025-02-01,14,2,SKU012,450,56
2025-02-01,14,3,SKU015,242,12
2025-02-01,15,1,SKU001,525,33
2025-02-01,15,2,SKU037,395,26
2025-02-01,15,3,SKU008,367,14
2025-02-02,1,2,SKU024,780,69
2025-02-02,1,3,SKU035,370,42
2025-02-02,2,1,SKU002,479,54
2025-02-02,2,2,SKU033,682,20
2025-02-02,3,1,SKU040,203,2
2025-02-02,3,2,SKU020,761,48
2025-02-02,3,3,SKU011,480,60
2025-02-02,4,2,SKU037,674,29
2025-02-02,4,3,SKU013,319,0
2025-02-02,5,1,SKU017,637,0
2025-02-02,5,2,SKU039,640,27
2025-02-02,5,3,SKU016,203,16
2025-02-02,6,1,SKU015,692,74
2025-02-02,6,2,SKU024,429,51
2025-02-02,6,3,SKU009,279,9
2025-02-02,7,1,SKU017,361,51
2025-02-02,7,2,SKU030,469,55
2025-02-02,7,3,SKU040,497,61
2025-02-02,8,1,SKU016,436,5
2025-02-02,8,3,SKU008,380,12
2025-02-02,9,1,SKU003,452,38
2025-02-02,9,2,SKU004,725,78
2025-02-02,9,3,SKU011,300,22
2025-02-02,10,1,SKU015,608,76
2025-02-02,10,2,SKU007,644,29
2025-02-02,10,3,SKU014,461,53
2025-02-02,11,1,SKU019,653,27
2025-02-02,11,2,SKU038,311,29
2025-02-02,11,3,SKU003,304,5
2025-02-02,12,1,SKU030,387,11
2025-02-02,12,2,SKU004,411,8
2025-02-02,12,3,SKU026,270,38
2025-02-02,13,1,SKU037,749,67
2025-02-02,13,2,SKU024,600,85
2025-02-02,13,3,SKU023,544,68
2025-02-02,14,1,SKU008,763,26
2025-02-02,14,2,SKU026,399,36
2025-02-02,14,3,SKU027,574,78
2025-02-02,15,2,SKU001,613,90
2025-02-02,15,3,SKU008,331,34
2025-02-03,1,2,SKU001,510,15
2025-02-03,1,3,SKU026,606,51
2025-02-03,2,1,SKU036,710,8
2025-02-03,2,3,SKU015,253,29
2025-02-03,3,1,SKU030,792,99
2025-02-03,3,2,SKU040,348,19
2025-02-03,3,3,SKU020,780,113
2025-02-03,4,1,SKU026,467,2
2025-02-03,4,2,SKU032,672,71
2025-02-03,4,3,SKU036,282,21
2025-02-03,5,1,SKU039,256,18
2025-02-03,5,2,SKU001,355,26
2025-02-03,6,1,SKU002,711,59
2025-02-03,6,2,SKU011,611,64
2025-02-03,6,3,SKU035,767,51
2025-02-03,7,2,SKU039,300,28
2025-02-03,7,3,SKU028,727,32
2025-02-03,8,1,SKU009,387,46
2025-02-03,8,2,SKU036,239,24
2025-02-03,8,3,SKU004,530,42
2025-02-03,9,1,SKU007,684,57
2025-02-03,10,2,SKU001,235,13
2025-02-03,10,3,SKU039,747,39
2025-02-03,11,1,SKU017,753,78
2025-02-03,11,2,SKU022,616,34
2025-02-03,11,3,SKU025,519,59
2025-02-03,12,1,SKU025,357,42
2025-02-03,12,2,SKU037,226,23
2025-02-03,12,3,SKU035,227,33
2025-02-03,13,2,SKU037,718,67
2025-02-03,13,3,SKU016,436,20
2025-02-03,14,1,SKU029,364,43
2025-02-03,14,3,SKU015,612,1
2025-02-03,15,1,SKU016,709,37
2025-02-03,15,2,SKU035,737,81
2025-02-03,15,3,SKU031,725,6
2025-02-04,1,2,SKU002,566,21
2025-02-04,1,3,SKU015,791,65
2025-02-04,2,1,SKU008,349,39
2025-02-04,2,2,SKU032,750,15
2025-02-04,2,3,SKU002,699,74
2025-02-04,3,1,SKU012,663,14
2025-02-04,3,2,SKU033,662,63
2025-02-04,3,3,SKU006,762,61
2025-02-04,4,1,SKU014,518,64
2025-02-04,4,2,SKU011,718,105
2025-02-04,4,3,SKU028,406,32
2025-02-04,5,1,SKU025,531,1
2025-02-04,5,3,SKU005,447,21
2025-02-04,6,3,SKU037,216,23
2025-02-04,7,1,SKU012,318,29
2025-02-04,7,2,SKU039,381,37
2025-02-04,7,3,SKU020,329,26
2025-02-04,8,2,SKU006,387,52
2025-02-04,8,3,SKU037,397,8
2025-02-04,9,2,SKU009,420,54
2025-02-04,9,3,SKU010,771,43
2025-02-04,10,1,SKU031,734,56
2025-02-04,10,2,SKU011,444,33
2025-02-04,10,3,SKU002,546,48
2025-02-04,11,1,SKU002,207,27
2025-02-04,11,2,SKU038,241,11
2025-02-04,11,3,SKU011,429,53
2025-02-04,12,1,SKU017,700,33
2025-02-04,12,2,SKU005,671,55
2025-02-04,12,3,SKU012,581,42
2025-02-04,13,1,SKU021,635,54
2025-02-04,13,2,SKU004,621,39
2025-02-04,13,3,SKU024,703,24
2025-02-04,14,1,SKU015,475,33
2025-02-04,14,2,SKU023,331,20
2025-02-04,15,1,SKU034,286,7
2025-02-04,15,2,SKU027,387,16
2025-02-04,15,3,SKU010,301,27
2025-02-05,1,3,SKU012,463,43
2025-02-05,2,1,SKU040,701,100
2025-02-05,2,2,SKU021,618,31
2025-02-05,2,3,SKU029,729,27
2025-02-05,3,1,SKU021,759,18
2025-02-05,3,2,SKU040,560,13
2025-02-05,3,3,SKU007,467,25
2025-02-05,4,1,SKU016,563,7
2025-02-05,4,2,SKU017,675,63
2025-02-05,4,3,SKU003,388,17
2025-02-05,5,1,SKU009,562,33
2025-02-05,5,3,SKU017,384,17
2025-02-05,6,1,SKU036,705,67
2025-02-05,6,2,SKU036,389,11
2025-02-05,6,3,SKU009,780,30
2025-02-05,7,1,SKU025,709,34
2025-02-05,7,3,SKU003,535,12
2025-02-05,8,1,SKU027,238,28
2025-02-05,8,2,SKU024,362,30
2025-02-05,8,3,SKU040,578,24
2025-02-05,9,1,SKU005,681,55
2025-02-05,9,2,SKU034,766,43
2025-02-05,9,3,SKU026,788,97
2025-02-05,10,1,SKU024,652,85
2025-02-05,10,2,SKU007,491,3
2025-02-05,10,3,SKU008,422,52
2025-02-05,11,2,SKU033,268,11
2025-02-05,11,3,SKU026,271,3
2025-02-05,12,1,SKU006,359,9
2025-02-05,12,2,SKU040,799,9
2025-02-05,12,3,SKU005,380,51
2025-02-05,13,1,SKU017,666,32
2025-02-05,13,2,SKU032,354,31
2025-02-05,13,3,SKU024,208,20
2025-02-05,14,2,SKU002,217,14
2025-02-05,14,3,SKU039,728,37
2025-02-05,15,1,SKU036,571,30
2025-02-05,15,2,SKU014,785,73
2025-02-05,15,3,SKU008,370,31
2025-02-06,1,1,SKU017,519,22
2025-02-06,1,2,SKU012,507,24
2025-02-06,1,3,SKU017,243,29
2025-02-06,2,1,SKU008,404,44
2025-02-06,2,2,SKU038,609,73
2025-02-06,2,3,SKU029,438,8
2025-02-06,3,1,SKU034,427,62
2025-02-06,3,3,SKU016,501,74
2025-02-06,4,1,SKU031,425,34
2025-02-06,4,3,SKU012,270,4
2025-02-06,5,1,SKU012,651,27
2025-02-06,5,2,SKU006,700,24
2025-02-06,5,3,SKU021,629,10
2025-02-06,6,1,SKU026,770,78
2025-02-06,6,3,SKU014,292,27
2025-02-06,7,1,SKU037,253,4
2025-02-06,7,2,SKU003,581,11
2025-02-06,7,3,SKU033,317,38
2025-02-06,8,1,SKU013,392,18
2025-02-06,8,2,SKU021,491,48
2025-02-06,8,3,SKU028,521,77
2025-02-06,9,1,SKU038,753,41
2025-02-06,9,2,SKU001,655,9
2025-02-06,10,1,SKU006,707,52
2025-02-06,10,2,SKU028,615,33
2025-02-06,10,3,SKU011,471,7
2025-02-06,11,1,SKU031,758,104
2025-02-06,11,2,SKU019,419,37
2025-02-06,11,3,SKU028,678,71
2025-02-06,12,1,SKU039,486,28
2025-02-06,12,2,SKU008,373,47
2025-02-06,12,3,SKU039,453,26
2025-02-06,13,2,SKU031,540,80
2025-02-06,13,3,SKU035,568,32
2025-02-06,14,1,SKU011,201,14
2025-02-06,14,2,SKU030,462,31
2025-02-06,15,1,SKU029,517,18
2025-02-06,15,2,SKU009,446,1
2025-02-06,15,3,SKU013,518,53
2025-02-07,1,3,SKU004,407,19
2025-02-07,2,1,SKU036,435,11
2025-02-07,2,3,SKU034,609,45
2025-02-07,3,2,SKU028,295,43
2025-02-07,3,3,SKU032,222,5
2025-02-07,4,1,SKU008,547,34
