down_date,machine_id,failure_mode,minutes_down
2025-08-13,13,Plannedmaintenance,36
2025-08-13,14,Setup,49
2025-08-13,14,Material,20
2025-08-13,15,Breakdown,43
2025-08-13,15,Breakdown,56
2025-08-14,1,Breakdown,36
2025-08-14,3,Breakdown,31
2025-08-14,3,Quality,67
2025-08-14,5,Breakdown,10
2025-08-14,5,Plannedmaintenance,75
2025-08-14,6,Plannedmaintenance,87
2025-08-14,6,Quality,27
2025-08-14,7,Setup,86
2025-08-14,8,Material,80
2025-08-14,8,Material,41
2025-08-14,9,Quality,68
2025-08-14,9,Quality,78
2025-08-14,10,Setup,13
2025-08-14,14,Breakdown,60
2025-08-15,1,Breakdown,10
2025-08-15,1,Breakdown,10
2025-08-15,2,Breakdown,33
2025-08-15,2,Breakdown,17
2025-08-15,3,Setup,41
2025-08-15,3,Breakdown,32
2025-08-15,4,Plannedmaintenance,16
2025-08-15,4,Breakdown,18
2025-08-15,5,Material,78
2025-08-15,5,Setup,68
2025-08-15,9,Setup,68
2025-08-15,9,Setup,64
2025-08-15,10,Material,18
2025-08-15,10,Material,74
2025-08-15,11,Material,31
2025-08-15,12,Setup,11
2025-08-15,13,Setup,82
2025-08-15,15,Breakdown,15
2025-08-15,15,Breakdown,18
2025-08-16,1,Breakdown,28
2025-08-16,1,Breakdown,27
2025-08-16,2,Breakdown,64
2025-08-16,2,Quality,17
2025-08-16,3,Plannedmaintenance,29
2025-08-16,4,Quality,67
2025-08-16,5,Breakdown,48
2025-08-16,5,Breakdown,75
2025-08-16,6,Setup,20
2025-08-16,6,Setup,11
2025-08-16,7,Breakdown,41
2025-08-16,7,Setup,37
2025-08-16,8,Breakdown,70
2025-08-16,9,Setup,49
2025-08-16,9,Setup,20
2025-08-16,11,Breakdown,73
2025-08-16,12,Setup,50
2025-08-16,12,Setup,41
2025-08-16,13,Setup,23
2025-08-16,13,Breakdown,51
2025-08-16,15,Material,72
2025-08-16,15,Setup,37
2025-08-17,1,Breakdown,58
2025-08-17,2,Breakdown,18
2025-08-17,2,Quality,62
2025-08-17,4,Quality,39
2025-08-17,4,Breakdown,38
2025-08-17,5,Quality,65
2025-08-17,9,Breakdown,66
2025-08-17,9,Plannedmaintenance,79
2025-08-17,10,Breakdown,42
2025-08-17,11,Breakdown,22
2025-08-17,12,Setup,26
2025-08-17,12,Breakdown,51
2025-08-17,13,Quality,18
2025-08-17,15,Quality,18
2025-08-18,1,Setup,73
2025-08-18,2,Plannedmaintenance,88
2025-08-18,3,Quality,62
2025-08-18,3,Setup,59
2025-08-18,6,Setup,49
2025-08-18,6,Quality,29
2025-08-18,7,Breakdown,34
2025-08-18,8,Plannedmaintenance,10
2025-08-18,9,Setup,48
2025-08-18,9,Breakdown,89
2025-08-18,11,Quality,69
2025-08-18,11,Breakdown,40
2025-08-18,12,Breakdown,14
2025-08-18,14,Breakdown,50
2025-08-18,14,Breakdown,23
2025-08-18,15,Setup,55
2025-08-18,15,Breakdown,62
2025-08-19,2,Material,51
2025-08-19,4,Breakdown,21
2025-08-19,7,Quality,51
2025-08-19,7,Quality,55
2025-08-19,8,Breakdown,15
2025-08-19,8,Plannedmaintenance,79
2025-08-19,10,Breakdown,20
2025-08-19,11,Breakdown,19
2025-08-19,11,Breakdown,65
2025-08-19,12,Material,59
2025-08-19,13,Setup,21
2025-08-19,14,Quality,42
2025-08-20,1,Plannedmaintenance,65
2025-08-20,1,Breakdown,83
2025-08-20,2,Plannedmaintenance,85
2025-08-20,3,Breakdown,47
2025-08-20,4,Material,36
2025-08-20,4,Breakdown,22
2025-08-20,5,Quality,87
2025-08-20,7,Material,22
2025-08-20,9,Quality,16
2025-08-20,9,Breakdown,51
2025-08-20,10,Breakdown,81
2025-08-20,11,Setup,12
2025-08-20,11,Quality,54
2025-08-20,12,Quality,61
2025-08-20,12,Breakdown,56
2025-08-20,14,Setup,75
2025-08-20,14,Breakdown,78
2025-08-20,15,Plannedmaintenance,15
2025-08-21,3,Quality,56
2025-08-21,5,Breakdown,17
2025-08-21,7,Setup,25
2025-08-21,7,Setup,14
2025-08-21,10,Material,24
2025-08-21,11,Breakdown,55
2025-08-21,12,Quality,26
2025-08-21,13,Breakdown,45
2025-08-21,13,Plannedmaintenance,48
2025-08-21,15,Breakdown,89
2025-08-22,3,Setup,62
2025-08-22,4,Setup,68
2025-08-22,5,Breakdown,63
2025-08-22,7,Setup,63
2025-08-22,8,Setup,37
2025-08-22,9,Plannedmaintenance,36
2025-08-22,10,Quality,74
2025-08-22,12,Quality,85
2025-08-22,15,Setup,12
2025-08-22,15,Plannedmaintenance,49
2025-08-23,1,Setup,72
2025-08-23,2,Quality,22
2025-08-23,3,Plannedmaintenance,30
2025-08-23,3,Breakdown,48
2025-08-23,4,Setup,85
2025-08-23,4,Setup,70
2025-08-23,5,Plannedmaintenance,29
2025-08-23,5,Plannedmaintenance,69
2025-08-23,6,Breakdown,29
2025-08-23,6,Plannedmaintenance,41
2025-08-23,8,Breakdown,47
2025-08-23,8,Quality,68
2025-08-23,11,Plannedmaintenance,54
2025-08-23,11,Breakdown,76
2025-08-23,12,Quality,13
2025-08-23,12,Breakdown,53
2025-08-23,14,Plannedmaintenance,57
2025-08-23,14,Material,35
2025-08-23,15,Quality,60
2025-08-24,2,Breakdown,40
2025-08-24,4,Breakdown,21
2025-08-24,5,Breakdown,44
2025-08-24,7,Setup,28
2025-08-24,7,Setup,68
2025-08-24,8,Setup,25
2025-08-24,8,Breakdown,24
2025-08-24,11,Setup,40
2025-08-24,11,Setup,24
2025-08-24,12,Setup,32
2025-08-24,12,Setup,81
2025-08-24,14,Setup,50
2025-08-24,14,Breakdown,32
2025-08-25,1,Breakdown,70
2025-08-25,1,Material,52
2025-08-25,2,Plannedmaintenance,51
2025-08-25,2,Breakdown,50
2025-08-25,3,Setup,39
2025-08-25,3,Breakdown,36
2025-08-25,4,Quality,81
2025-08-25,4,Setup,44
2025-08-25,5,Plannedmaintenance,57
2025-08-25,5,Breakdown,87
2025-08-25,6,Plannedmaintenance,69
2025-08-25,6,Breakdown,51
2025-08-25,8,Quality,51
2025-08-25,8,Setup,42
2025-08-25,9,Breakdown,16
2025-08-25,10,Quality,62
2025-08-25,10,Material,69
2025-08-25,11,Breakdown,59
2025-08-25,12,Setup,45
2025-08-25,13,Setup,65
2025-08-26,1,Setup,72
2025-08-26,1,Setup,88
2025-08-26,3,Setup,24
2025-08-26,3,Setup,47
2025-08-26,6,Quality,36
2025-08-26,7,Breakdown,79
2025-08-26,7,Quality,82
2025-08-26,8,Breakdown,41
2025-08-26,9,Setup,24
2025-08-26,10,Material,69
2025-08-26,10,Setup,36
2025-08-26,11,Breakdown,38
2025-08-26,11,Material,87
2025-08-26,13,Material,12
2025-08-27,3,Setup,75
2025-08-27,3,Plannedmaintenance,55
2025-08-27,4,Material,81
2025-08-27,5,Setup,72
2025-08-27,5,Breakdown,26
2025-08-27,6,Breakdown,11
2025-08-27,7,Setup,55
2025-08-27,7,Quality,55
2025-08-27,8,Setup,46
2025-08-27,11,Quality,42
2025-08-27,12,Breakdown,25
2025-08-27,13,Material,25
2025-08-27,13,Breakdown,28
2025-08-27,14,Setup,13
2025-08-27,14,Plannedmaintenance,81
2025-08-27,15,Breakdown,72
2025-08-28,3,Breakdown,56
2025-08-28,3,Material,72
2025-08-28,5,Breakdown,24
2025-08-28,5,Breakdown,58
2025-08-28,7,Material,79
2025-08-28,7,Breakdown,50
2025-08-28,8,Plannedmaintenance,57
2025-08-28,9,Breakdown,89
2025-08-28,13,Setup,55
2025-08-28,13,Breakdown,89
2025-08-28,14,Quality,78
2025-08-28,14,Quality,69
2025-08-28,15,Material,69
2025-08-28,15,Material,49
2025-08-29,2,Breakdown,33
2025-08-29,2,Material,67
2025-08-29,3,Breakdown,88
2025-08-29,3,Breakdown,54
2025-08-29,4,Breakdown,82
2025-08-29,4,Breakdown,88
2025-08-29,5,Setup,63
2025-08-29,6,Setup,47
2025-08-29,6,Plannedmaintenance,32
2025-08-29,7,Breakdown,27
2025-08-29,8,Breakdown,65
2025-08-29,8,Plannedmaintenance,26
2025-08-29,10,Quality,56
2025-08-29,10,Breakdown,48
2025-08-29,11,Quality,46
2025-08-29,11,Breakdown,54
2025-08-29,14,Breakdown,84
2025-08-30,1,Setup,23
2025-08-30,2,Quality,26
2025-08-30,2,Breakdown,38
2025-08-30,3,Breakdown,48
2025-08-30,3,Breakdown,41
2025-08-30,4,Quality,38
2025-08-30,7,Setup,61
2025-08-30,8,Setup,51
2025-08-30,8,Plannedmaintenance,41
2025-08-30,10,Setup,59
2025-08-30,12,Material,39
2025-08-30,14,Breakdown,34
2025-08-30,14,Breakdown,61
2025-08-30,15,Quality,38
2025-08-30,15,Quality,35
2025-08-31,1,Breakdown,51
2025-08-31,1,Breakdown,26
2025-08-31,2,Breakdown,15
2025-08-31,2,Quality,50
2025-08-31,3,Breakdown,60
2025-08-31,3,Material,72
2025-08-31,4,Breakdown,45
2025-08-31,5,Quality,74
2025-08-31,5,Quality,87
2025-08-31,6,Setup,58
2025-08-31,7,Material,55
2025-08-31,7,Material,40
2025-08-31,8,Quality,38
2025-08-31,8,Material,64
2025-08-31,12,Quality,40
2025-08-31,13,Material,21
2025-08-31,14,Setup,46
2025-08-31,15,Plannedmaintenance,48
2025-09-01,1,Setup,39
2025-09-01,1,Material,85
2025-09-01,3,Breakdown,68
2025-09-01,3,Breakdown,11
2025-09-01,4,Breakdown,29
2025-09-01,4,Quality,40
2025-09-01,5,Plannedmaintenance,74
2025-09-01,6,Breakdown,65
2025-09-01,7,Setup,48
2025-09-01,8,Setup,10
2025-09-01,8,Breakdown,32
2025-09-01,10,Setup,41
2025-09-01,12,Breakdown,49
2025-09-01,14,Breakdown,57
2025-09-01,14,Setup,80
2025-09-02,1,Plannedmaintenance,60
2025-09-02,3,Quality,30
2025-09-02,3,Material,40
2025-09-02,4,Quality,69
2025-09-02,5,Quality,84
2025-09-02,6,Quality,19
2025-09-02,7,Quality,42
2025-09-02,10,Breakdown,71
2025-09-02,11,Plannedmaintenance,66
2025-09-02,12,Breakdown,73
2025-09-02,12,Breakdown,61
2025-09-02,14,Plannedmaintenance,75
2025-09-02,14,Breakdown,46
2025-09-03,3,Plannedmaintenance,25
2025-09-03,3,Breakdown,39
2025-09-03,5,Breakdown,80
2025-09-03,6,Quality,39
2025-09-03,6,Breakdown,24
2025-09-03,8,Quality,34
2025-09-03,8,Breakdown,54
2025-09-03,10,Setup,23
2025-09-03,11,Setup,52
2025-09-03,13,Breakdown,86
2025-09-03,13,Setup,55
2025-09-03,14,Breakdown,81
2025-09-03,14,Setup,78
2025-09-04,3,Setup,83
2025-09-04,3,Breakdown,32
2025-09-04,4,Setup,44
2025-09-04,5,Plannedmaintenance,89
2025-09-04,5,Setup,19
2025-09-04,6,Breakdown,68
2025-09-04,6,Setup,77
2025-09-04,7,Breakdown,17
2025-09-04,8,Breakdown,58
2025-09-04,8,Breakdown,36
2025-09-04,10,Plannedmaintenance,11
2025-09-04,13,Setup,42
2025-09-04,14,Material,49
2025-09-04,14,Setup,21
2025-09-04,15,Breakdown,24
2025-09-04,15,Material,28
2025-09-05,2,Breakdown,69
2025-09-05,2,Plannedmaintenance,79
2025-09-05,3,Breakdown,23
2025-09-05,4,Breakdown,32
2025-09-05,4,Plannedmaintenance,34
2025-09-05,5,Breakdown,12
2025-09-05,5,Breakdown,38
2025-09-05,6,Setup,75
2025-09-05,6,Material,37
2025-09-05,7,Setup,66
2025-09-05,8,Material,21
2025-09-05,9,Plannedmaintenance,61
2025-09-05,10,Setup,75
2025-09-05,11,Material,67
2025-09-05,11,Plannedmaintenance,63
2025-09-05,12,Material,75
2025-09-05,12,Setup,83
2025-09-05,14,Breakdown,48
2025-09-06,2,Breakdown,57
2025-09-06,2,Breakdown,54
2025-09-06,4,Setup,64
2025-09-06,4,Setup,22
2025-09-06,5,Material,22
2025-09-06,5,Setup,83
2025-09-06,7,Setup,37
2025-09-06,8,Breakdown,15
2025-09-06,8,Plannedmaintenance,41
2025-09-06,9,Breakdown,11
2025-09-06,9,Breakdown,61
2025-09-06,10,Setup,25
2025-09-06,11,Breakdown,42
2025-09-06,11,Plannedmaintenance,32
2025-09-06,12,Material,33
2025-09-06,12,Material,54
2025-09-06,13,Plannedmaintenance,30
2025-09-06,13,Breakdown,60
2025-09-06,14,Setup,14
2025-09-06,14,Breakdown,12
2025-09-06,15,Material,49
2025-09-07,3,Quality,16
2025-09-07,4,Setup,70
2025-09-07,4,Breakdown,51
2025-09-07,5,Setup,21
2025-09-07,5,Material,12
2025-09-07,8,Setup,61
2025-09-07,8,Plannedmaintenance,36
2025-09-07,9,Breakdown,53
2025-09-07,9,Breakdown,71
2025-09-07,11,Quality,43
2025-09-07,11,Setup,32
2025-09-07,12,Quality,23
2025-09-07,12,Material,62
2025-09-07,15,Breakdown,50
2025-09-08,1,Breakdown,72
2025-09-08,1,Quality,71
2025-09-08,2,Material,56
2025-09-08,2,Breakdown,76
2025-09-08,4,Setup,67
2025-09-08,5,Setup,72
2025-09-08,6,Breakdown,82
2025-09-08,6,Setup,48
2025-09-08,7,Breakdown,74
2025-09-08,9,Setup,54
2025-09-08,10,Quality,62
2025-09-08,10,Breakdown,34
2025-09-08,12,Breakdown,66
2025-09-08,13,Setup,69
2025-09-08,13,Plannedmaintenance,80
2025-09-08,14,Quality,66
2025-09-08,14,Breakdown,22
2025-09-08,15,Breakdown,60
2025-09-09,3,Breakdown,28
2025-09-09,4,Breakdown,62
2025-09-09,5,Setup,50
2025-09-09,6,Breakdown,76
2025-09-09,7,Breakdown,13
2025-09-09,10,Setup,46
2025-09-09,11,Setup,44
2025-09-09,12,Setup,17
2025-09-10,2,Material,83
2025-09-10,2,Breakdown,57
2025-09-10,3,Setup,52
2025-09-10,4,Setup,37
2025-09-10,4,Quality,72
2025-09-10,5,Setup,35
2025-09-10,5,Breakdown,79
2025-09-10,6,Setup,65
2025-09-10,6,Breakdown,26
2025-09-10,7,Setup,52
2025-09-10,7,Quality,89
2025-09-10,9,Breakdown,41
2025-09-10,12,Material,72
2025-09-10,12,Material,54
2025-09-11,1,Material,53
2025-09-11,1,Quality,75
2025-09-11,2,Setup,29
2025-09-11,4,Breakdown,67
2025-09-11,4,Material,72
2025-09-11,5,Plannedmaintenance,15
2025-09-11,5,Breakdown,48
2025-09-11,6,Material,80
2025-09-11,7,Material,63
2025-09-11,7,Setup,22
2025-09-11,8,Breakdown,57
2025-09-11,8,Quality,19
2025-09-11,9,Breakdown,36
2025-09-11,10,Setup,20
2025-09-11,10,Setup,83
2025-09-11,12,Plannedmaintenance,51
2025-09-11,12,Quality,61
2025-09-11,13,Breakdown,24
2025-09-12,1,Plannedmaintenance,86
2025-09-12,4,Breakdown,45
2025-09-12,4,Breakdown,89
2025-09-12,5,Breakdown,37
2025-09-12,6,Plannedmaintenance,18
2025-09-12,6,Breakdown,26
2025-09-12,7,Breakdown,65
2025-09-12,8,Breakdown,68
2025-09-12,8,Setup,23
2025-09-12,9,Breakdown,25
2025-09-12,9,Plannedmaintenance,85
2025-09-12,12,Breakdown,52
2025-09-12,13,Quality,18
2025-09-12,15,Breakdown,51
2025-09-12,15,Breakdown,65
2025-09-13,2,Breakdown,35
2025-09-13,4,Material,77
2025-09-13,4,Material,39
2025-09-13,6,Quality,47
2025-09-13,6,Breakdown,13
2025-09-13,7,Plannedmaintenance,53
2025-09-13,8,Setup,62
2025-09-13,8,Setup,66
2025-09-13,9,Quality,63
2025-09-13,9,Breakdown,78
2025-09-13,11,Plannedmaintenance,67
2025-09-13,12,Material,78
2025-09-13,12,Plannedmaintenance,80
2025-09-13,14,Breakdown,49
2025-09-14,1,Material,31
2025-09-14,2,Setup,79
2025-09-14,4,Material,46
2025-09-14,4,Quality,82
2025-09-14,7,Material,45
2025-09-14,8,Plannedmaintenance,44
2025-09-14,8,Plannedmaintenance,26
2025-09-14,9,Material,23
2025-09-14,10,Breakdown,52
2025-09-14,12,Breakdown,52
2025-09-14,13,Plannedmaintenance,65
2025-09-14,14,Breakdown,39
2025-09-14,14,Material,38
2025-09-14,15,Breakdown,35
2025-09-14,15,Setup,62
2025-09-15,1,Setup,40
2025-09-15,1,Breakdown,74
2025-09-15,4,Breakdown,53
2025-09-15,4,Breakdown,52
2025-09-15,5,Breakdown,50
2025-09-15,6,Plannedmaintenance,59
2025-09-15,6,Material,83
2025-09-15,9,Breakdown,58
2025-09-15,10,Quality,68
2025-09-15,10,Breakdown,75
2025-09-15,12,Breakdown,26
2025-09-15,13,Quality,74
2025-09-15,13,Breakdown,74
2025-09-15,15,Breakdown,65
2025-09-15,15,Quality,59
2025-09-16,1,Setup,70
2025-09-16,2,Setup,23
2025-09-16,2,Breakdown,67
2025-09-16,3,Setup,32
2025-09-16,3,Setup,81
2025-09-16,5,Breakdown,84
2025-09-16,7,Breakdown,18
2025-09-16,7,Plannedmaintenance,27
2025-09-16,8,Breakdown,30
2025-09-16,8,Setup,18
2025-09-16,9,Breakdown,16
2025-09-16,10,Material,19
2025-09-16,10,Setup,50
2025-09-16,11,Breakdown,85
2025-09-16,12,Quality,75
2025-09-16,12,Quality,88
2025-09-16,13,Quality,83
2025-09-16,13,Setup,71
2025-09-16,15,Setup,28
2025-09-16,15,Setup,21
2025-09-17,1,Plannedmaintenance,47
2025-09-17,2,Plannedmaintenance,19
2025-09-17,2,Breakdown,58
2025-09-17,5,Breakdown,79
2025-09-17,6,Breakdown,89
2025-09-17,6,Breakdown,29
2025-09-17,7,Setup,30
2025-09-17,10,Setup,13
2025-09-17,11,Breakdown,17
2025-09-17,11,Quality,30
2025-09-17,13,Plannedmaintenance,67
2025-09-17,15,Plannedmaintenance,72
2025-09-17,15,Material,66
2025-09-18,1,Setup,80
2025-09-18,1,Breakdown,47
2025-09-18,2,Material,79
2025-09-18,2,Quality,34
2025-09-18,3,Plannedmaintenance,68
2025-09-18,3,Material,33
2025-09-18,4,Setup,32
2025-09-18,8,Setup,32
2025-09-18,8,Breakdown,69
2025-09-18,9,Setup,36
2025-09-18,9,Material,50
2025-09-18,10,Breakdown,66
2025-09-18,10,Plannedmaintenance,59
2025-09-18,12,Setup,81
2025-09-18,12,Breakdown,54
2025-09-18,13,Quality,13
2025-09-18,14,Breakdown,69
2025-09-18,15,Setup,19
2025-09-18,15,Breakdown,44
2025-09-19,1,Setup,75
2025-09-19,3,Setup,14
2025-09-19,5,Setup,61
2025-09-19,6,Breakdown,59
2025-09-19,6,Material,56
2025-09-19,8,Breakdown,51
2025-09-19,8,Material,67
2025-09-19,9,Breakdown,63
2025-09-19,9,Breakdown,11
2025-09-19,11,Breakdown,37
2025-09-19,13,Material,21
2025-09-19,13,Quality,43
2025-09-19,14,Quality,15
2025-09-19,15,Material,62
2025-09-20,4,Breakdown,50
2025-09-20,4,Breakdown,49
2025-09-20,9,Setup,31
2025-09-20,9,Breakdown,63
2025-09-20,10,Setup,35
2025-09-20,10,Setup,69
2025-09-20,11,Plannedmaintenance,53
2025-09-20,11,Breakdown,50
2025-09-20,13,Material,60
2025-09-20,13,Quality,47
2025-09-20,14,Breakdown,31
2025-09-20,14,Setup,50
2025-09-20,15,Material,57
2025-09-21,1,Breakdown,26
2025-09-21,2,Quality,72
2025-09-21,2,Material,83
2025-09-21,3,Plannedmaintenance,46
2025-09-21,5,Breakdown,11
2025-09-21,7,Breakdown,39
2025-09-21,9,Breakdown,32
2025-09-21,9,Plannedmaintenance,22
2025-09-21,11,Material,70
2025-09-21,11,Setup,10
2025-09-21,14,Breakdown,11
2025-09-21,14,Material,22
2025-09-21,15,Breakdown,46
2025-09-21,15,Breakdown,64
2025-09-22,1,Setup,13
2025-09-22,1,Plannedmaintenance,54
2025-09-22,4,Material,73
2025-09-22,5,Breakdown,72
2025-09-22,5,Breakdown,48
2025-09-22,6,Breakdown,73
2025-09-22,7,Setup,17
2025-09-22,7,Quality,16
2025-09-22,8,Material,88
2025-09-22,9,Material,40
2025-09-22,10,Plannedmaintenance,11
2025-09-22,10,Plannedmaintenance,11
2025-09-22,11,Material,68
2025-09-22,11,Quality,39
2025-09-22,12,Setup,47
2025-09-22,13,Material,61
2025-09-22,14,Setup,82
2025-09-22,15,Plannedmaintenance,49
2025-09-23,1,Material,30
2025-09-23,1,Breakdown,82
2025-09-23,5,Setup,75
2025-09-23,7,Setup,81
2025-09-23,8,Breakdown,19
2025-09-23,8,Breakdown,77
2025-09-23,11,Setup,39
2025-09-23,11,Plannedmaintenance,15
2025-09-23,14,Breakdown,80
2025-09-23,15,Setup,72
2025-09-23,15,Breakdown,81
2025-09-24,1,Setup,88
2025-09-24,1,Breakdown,70
2025-09-24,2,Breakdown,47
2025-09-24,2,Material,59
2025-09-24,3,Quality,15
2025-09-24,3,Breakdown,31
2025-09-24,4,Breakdown,79
2025-09-24,6,Breakdown,21
2025-09-24,8,Quality,27
2025-09-24,8,Breakdown,58
2025-09-24,9,Material,64
2025-09-24,9,Setup,74
2025-09-24,11,Breakdown,24
2025-09-24,11,Setup,14
2025-09-24,13,Breakdown,89
2025-09-24,15,Plannedmaintenance,65
2025-09-25,2,Quality,54
2025-09-25,3,Breakdown,66
2025-09-25,3,Plannedmaintenance,78
2025-09-25,4,Quality,17
2025-09-25,5,Breakdown,52
2025-09-25,7,Material,43
2025-09-25,7,Quality,30
2025-09-25,8,Plannedmaintenance,77
2025-09-25,8,Material,70
2025-09-25,9,Breakdown,40
2025-09-25,10,Breakdown,47
2025-09-25,10,Breakdown,68
2025-09-25,11,Material,37
2025-09-25,11,Quality,74
2025-09-25,12,Quality,38
2025-09-25,12,Breakdown,27
2025-09-25,13,Plannedmaintenance,88
2025-09-25,13,Breakdown,35
2025-09-25,14,Setup,52
2025-09-25,15,Breakdown,47
2025-09-26,1,Breakdown,29
2025-09-26,1,Breakdown,59
2025-09-26,2,Quality,26
2025-09-26,2,Material,38
2025-09-26,3,Breakdown,51
2025-09-26,4,Breakdown,79
2025-09-26,4,Material,79
2025-09-26,5,Breakdown,62
2025-09-26,5,Setup,51
2025-09-26,7,Setup,22
2025-09-26,11,Breakdown,12
2025-09-26,12,Breakdown,57
2025-09-26,13,Material,23
2025-09-26,13,Breakdown,72
2025-09-26,14,Breakdown,71
2025-09-26,14,Setup,82
2025-09-26,15,Breakdown,39
2025-09-26,15,Quality,67
2025-09-27,1,Setup,85
2025-09-27,1,Breakdown,80
2025-09-27,3,Breakdown,31
2025-09-27,3,Breakdown,82
2025-09-27,4,Setup,34
2025-09-27,5,Quality,52
2025-09-27,5,Breakdown,11
2025-09-27,6,Setup,86
2025-09-27,6,Breakdown,24
2025-09-27,7,Setup,41
2025-09-27,7,Setup,89
2025-09-27,8,Quality,28
2025-09-27,8,Breakdown,85
2025-09-27,9,Setup,75
2025-09-27,9,Breakdown,30
2025-09-27,11,Setup,61
2025-09-27,11,Plannedmaintenance,67
2025-09-27,12,Breakdown,57
2025-09-27,13,Breakdown,69
2025-09-27,13,Quality,54
2025-09-27,15,Quality,84
2025-09-27,15,Material,18
2025-09-28,3,Breakdown,65
2025-09-28,4,Plannedmaintenance,22
2025-09-28,4,Breakdown,46
2025-09-28,5,Setup,33
2025-09-28,6,Setup,42
2025-09-28,7,Material,62
2025-09-28,7,Breakdown,79
2025-09-28,12,Plannedmaintenance,49
2025-09-28,12,Breakdown,32
2025-09-28,13,Quality,26
2025-09-28,14,Material,28
2025-09-29,1,Material,20
2025-09-29,3,Material,22
2025-09-29,4,Setup,31
2025-09-29,5,Plannedmaintenance,13
2025-09-29,5,Breakdown,18
2025-09-29,6,Plannedmaintenance,63
2025-09-29,8,Material,50
2025-09-29,8,Setup,10
2025-09-29,9,Breakdown,58
2025-09-29,9,Breakdown,49
2025-09-29,10,Setup,64
2025-09-29,10,Material,73
2025-09-29,11,Breakdown,48
2025-09-29,11,Breakdown,34
2025-09-29,13,Breakdown,48
2025-09-29,14,Breakdown,19
2025-09-29,14,Setup,60
2025-09-30,1,Breakdown,70
2025-09-30,2,Quality,74
2025-09-30,3,Quality,66
2025-09-30,4,Plannedmaintenance,56
2025-09-30,5,Quality,71
2025-09-30,6,Breakdown,28
2025-09-30,6,Breakdown,78
2025-09-30,8,Quality,74
2025-09-30,8,Material,10
2025-09-30,9,Quality,13
2025-09-30,9,Breakdown,62
2025-09-30,10,Breakdown,56
2025-09-30,12,Setup,42
2025-09-30,13,Setup,11
2025-09-30,14,Breakdown,56
2025-09-30,14,Setup,56
2025-09-30,15,Setup,63
