prod_date,machine_id,shift_id,sku,units_good,units_scrap,units_total
2025-01-17,10,3,SKU012,344,38,382
2025-01-17,11,1,SKU015,676,68,744
2025-01-17,12,1,SKU028,470,46,516
2025-01-17,12,2,SKU017,581,82,663
2025-01-17,12,3,SKU029,322,33,355
2025-01-17,13,1,SKU027,272,11,283
2025-01-17,13,3,SKU036,557,26,583
2025-01-17,14,2,SKU004,534,31,565
2025-01-17,15,3,SKU039,339,9,348
2025-01-18,1,1,SKU002,375,3,378
2025-01-18,1,3,SKU011,395,11,406
2025-01-18,2,1,SKU009,788,58,846
2025-01-18,2,2,SKU008,739,36,775
2025-01-18,2,3,SKU028,395,49,444
2025-01-18,3,1,SKU037,395,12,407
2025-01-18,3,3,SKU034,269,14,283
2025-01-18,4,3,SKU035,251,7,258
2025-01-18,5,1,SKU035,734,25,759
2025-01-18,5,2,SKU029,384,6,390
2025-01-18,5,3,SKU037,200,5,205
2025-01-18,6,1,SKU009,405,19,424
2025-01-18,6,2,SKU040,655,44,699
2025-01-18,7,1,SKU036,377,17,394
2025-01-18,7,2,SKU033,735,102,837
2025-01-18,7,3,SKU008,285,32,317
2025-01-18,8,1,SKU024,320,33,353
2025-01-18,8,2,SKU023,430,4,434
2025-01-18,8,3,SKU010,437,11,448
2025-01-18,9,3,SKU020,615,71,686
2025-01-18,10,1,SKU020,386,19,405
2025-01-18,10,3,SKU011,547,66,613
2025-01-18,11,1,SKU038,330,39,369
2025-01-18,11,2,SKU003,639,81,720
2025-01-18,11,3,SKU033,202,29,231
2025-01-18,12,1,SKU004,786,45,831
2025-01-18,12,2,SKU012,279,8,287
2025-01-18,12,3,SKU021,463,44,507
2025-01-18,13,1,SKU029,693,1,694
2025-01-18,13,3,SKU023,375,11,386
2025-01-18,14,2,SKU034,671,33,704
2025-01-18,14,3,SKU039,700,75,775
2025-01-18,15,1,SKU015,463,53,516
2025-01-18,15,2,SKU032,737,4,741
2025-01-18,15,3,SKU016,667,63,730
2025-01-19,1,1,SKU003,519,1,520
2025-01-19,1,2,SKU025,707,11,718
2025-01-19,2,2,SKU009,766,73,839
2025-01-19,2,3,SKU022,714,87,801
2025-01-19,3,1,SKU022,627,0,627
2025-01-19,3,2,SKU034,415,3,418
2025-01-19,3,3,SKU034,616,44,660
2025-01-19,4,1,SKU037,468,54,522
2025-01-19,4,3,SKU013,446,53,499
2025-01-19,5,1,SKU014,532,18,550
2025-01-19,5,2,SKU016,265,17,282
2025-01-19,5,3,SKU031,707,60,767
2025-01-19,6,1,SKU028,416,12,428
2025-01-19,6,2,SKU031,628,56,684
2025-01-19,6,3,SKU040,534,37,571
2025-01-19,7,1,SKU036,339,25,364
2025-01-19,7,2,SKU028,252,9,261
2025-01-19,7,3,SKU039,608,22,630
2025-01-19,8,1,SKU017,689,6,695
2025-01-19,8,3,SKU026,701,55,756
2025-01-19,9,1,SKU024,750,78,828
2025-01-19,9,2,SKU026,302,17,319
2025-01-19,9,3,SKU009,532,25,557
2025-01-19,10,1,SKU037,341,37,378
2025-01-19,10,3,SKU007,661,30,691
2025-01-19,11,1,SKU019,644,28,672
2025-01-19,11,2,SKU024,694,29,723
2025-01-19,11,3,SKU002,355,25,380
2025-01-19,12,2,SKU038,693,3,696
2025-01-19,12,3,SKU010,606,49,655
2025-01-19,13,1,SKU024,728,33,761
2025-01-19,13,2,SKU036,393,43,436
2025-01-19,13,3,SKU017,431,35,466
2025-01-19,14,2,SKU032,385,52,437
2025-01-19,14,3,SKU028,299,43,342
2025-01-19,15,1,SKU031,647,56,703
2025-01-19,15,2,SKU001,287,5,292
2025-01-19,15,3,SKU031,626,13,639
2025-01-20,1,1,SKU005,680,37,717
2025-01-20,1,3,SKU037,455,24,479
2025-01-20,2,1,SKU035,305,16,321
2025-01-20,2,2,SKU020,536,12,548
2025-01-20,2,3,SKU031,238,27,265
2025-01-20,3,1,SKU019,682,66,748
2025-01-20,4,1,SKU008,738,87,825
2025-01-20,4,2,SKU018,299,12,311
2025-01-20,4,3,SKU015,787,105,892
2025-01-20,5,1,SKU024,455,53,508
2025-01-20,5,2,SKU006,698,82,780
2025-01-20,5,3,SKU001,732,19,751
2025-01-20,6,1,SKU038,767,75,842
2025-01-20,6,2,SKU001,638,54,692
2025-01-20,6,3,SKU013,664,23,687
2025-01-20,7,1,SKU016,441,56,497
2025-01-20,7,2,SKU031,239,19,258
2025-01-20,7,3,SKU010,448,63,511
2025-01-20,8,1,SKU018,538,39,577
2025-01-20,8,2,SKU021,485,45,530
2025-01-20,8,3,SKU007,255,22,277
2025-01-20,9,1,SKU009,476,45,521
2025-01-20,9,2,SKU024,226,15,241
2025-01-20,9,3,SKU037,216,29,245
2025-01-20,10,1,SKU018,528,9,537
2025-01-20,10,2,SKU033,353,35,388
2025-01-20,10,3,SKU037,562,68,630
2025-01-20,11,1,SKU015,630,12,642
2025-01-20,11,2,SKU026,357,5,362
2025-01-20,11,3,SKU031,451,0,451
2025-01-20,12,2,SKU026,505,56,561
2025-01-20,12,3,SKU009,769,46,815
2025-01-20,13,1,SKU025,223,32,255
2025-01-20,13,3,SKU034,459,24,483
2025-01-20,14,1,SKU005,309,45,354
2025-01-20,14,3,SKU013,351,40,391
2025-01-20,15,1,SKU024,211,3,214
2025-01-20,15,2,SKU003,277,27,304
2025-01-20,15,3,SKU028,716,31,747
2025-01-21,1,1,SKU009,540,9,549
2025-01-21,1,2,SKU007,252,7,259
2025-01-21,1,3,SKU008,335,25,360
2025-01-21,2,1,SKU017,640,1,641
2025-01-21,2,2,SKU025,306,31,337
2025-01-21,2,3,SKU013,361,26,387
2025-01-21,3,1,SKU018,503,7,510
2025-01-21,3,2,SKU036,645,65,710
2025-01-21,3,3,SKU015,346,10,356
2025-01-21,4,1,SKU011,548,16,564
2025-01-21,4,2,SKU038,396,53,449
2025-01-21,5,1,SKU005,635,82,717
2025-01-21,5,2,SKU033,469,20,489
2025-01-21,5,3,SKU035,726,92,818
2025-01-21,6,1,SKU005,305,1,306
2025-01-21,6,2,SKU028,667,90,757
2025-01-21,6,3,SKU002,641,66,707
2025-01-21,7,1,SKU018,515,24,539
2025-01-21,7,2,SKU028,260,19,279
2025-01-21,8,1,SKU003,501,66,567
2025-01-21,8,2,SKU003,518,65,583
2025-01-21,8,3,SKU013,701,24,725
2025-01-21,9,1,SKU024,362,28,390
2025-01-21,9,2,SKU010,398,0,398
2025-01-21,9,3,SKU020,714,70,784
2025-01-21,10,1,SKU035,215,6,221
2025-01-21,10,2,SKU004,291,36,327
2025-01-21,10,3,SKU022,649,73,722
2025-01-21,11,1,SKU018,764,53,817
2025-01-21,11,3,SKU011,579,69,648
2025-01-21,12,1,SKU015,675,63,738
2025-01-21,12,2,SKU007,407,49,456
2025-01-21,12,3,SKU011,233,10,243
2025-01-21,13,1,SKU040,355,9,364
2025-01-21,13,2,SKU031,618,44,662
2025-01-21,14,1,SKU021,641,35,676
2025-01-21,14,2,SKU014,510,29,539
2025-01-21,15,2,SKU021,698,75,773
2025-01-21,15,3,SKU022,500,9,509
2025-01-22,1,2,SKU005,285,1,286
2025-01-22,1,3,SKU010,205,22,227
2025-01-22,2,1,SKU023,776,38,814
2025-01-22,2,3,SKU014,369,26,395
2025-01-22,3,1,SKU039,257,4,261
2025-01-22,3,2,SKU004,424,48,472
2025-01-22,4,1,SKU002,762,95,857
2025-01-22,5,1,SKU012,552,70,622
2025-01-22,5,2,SKU002,621,81,702
2025-01-22,5,3,SKU034,278,20,298
2025-01-22,6,1,SKU012,719,57,776
2025-01-22,6,2,SKU037,605,69,674
2025-01-22,6,3,SKU011,310,34,344
2025-01-22,7,1,SKU008,604,25,629
2025-01-22,7,2,SKU007,259,5,264
2025-01-22,7,3,SKU013,410,1,411
2025-01-22,8,1,SKU027,561,66,627
2025-01-22,8,2,SKU002,542,73,615
2025-01-22,9,2,SKU010,658,41,699
2025-01-22,9,3,SKU019,704,50,754
2025-01-22,10,3,SKU016,238,13,251
2025-01-22,11,2,SKU037,683,22,705
2025-01-22,11,3,SKU018,617,54,671
2025-01-22,12,1,SKU020,707,26,733
2025-01-22,12,2,SKU008,229,19,248
2025-01-22,13,1,SKU011,647,70,717
2025-01-22,13,2,SKU005,442,13,455
2025-01-22,13,3,SKU024,295,29,324
2025-01-22,14,1,SKU006,640,55,695
2025-01-22,15,1,SKU020,617,62,679
2025-01-22,15,2,SKU014,766,28,794
2025-01-23,1,1,SKU026,243,35,278
2025-01-23,1,2,SKU003,518,35,553
2025-01-23,1,3,SKU005,426,48,474
2025-01-23,2,1,SKU027,429,46,475
2025-01-23,2,3,SKU008,488,24,512
2025-01-23,3,2,SKU038,621,87,708
2025-01-23,3,3,SKU040,202,19,221
2025-01-23,4,1,SKU035,648,39,687
2025-01-23,4,2,SKU029,227,2,229
2025-01-23,4,3,SKU034,567,80,647
2025-01-23,5,1,SKU011,281,22,303
2025-01-23,5,2,SKU034,649,12,661
2025-01-23,5,3,SKU014,691,9,700
2025-01-23,6,1,SKU010,259,17,276
2025-01-23,6,2,SKU032,566,19,585
2025-01-23,7,1,SKU017,401,8,409
2025-01-23,7,2,SKU035,782,110,892
2025-01-23,7,3,SKU012,790,3,793
2025-01-23,8,1,SKU003,452,19,471
2025-01-23,8,2,SKU023,581,29,610
2025-01-23,8,3,SKU002,779,12,791
2025-01-23,9,1,SKU019,332,4,336
2025-01-23,9,2,SKU020,669,23,692
2025-01-23,10,1,SKU023,590,50,640
2025-01-23,10,2,SKU029,205,7,212
2025-01-23,10,3,SKU033,480,51,531
2025-01-23,11,1,SKU007,585,80,665
2025-01-23,11,2,SKU040,448,23,471
2025-01-23,11,3,SKU006,235,18,253
2025-01-23,12,1,SKU021,789,93,882
2025-01-23,12,3,SKU039,463,36,499
2025-01-23,13,1,SKU023,591,73,664
2025-01-23,13,2,SKU007,567,5,572
2025-01-23,13,3,SKU026,629,28,657
2025-01-23,14,1,SKU014,326,37,363
2025-01-23,14,2,SKU039,569,1,570
2025-01-23,14,3,SKU034,741,102,843
2025-01-23,15,2,SKU021,360,39,399
2025-01-23,15,3,SKU016,706,18,724
2025-01-24,1,2,SKU018,309,40,349
2025-01-24,1,3,SKU031,633,24,657
2025-01-24,2,2,SKU007,469,40,509
2025-01-24,2,3,SKU006,796,116,912
2025-01-24,3,1,SKU039,241,7,248
2025-01-24,3,2,SKU029,734,79,813
2025-01-24,3,3,SKU017,278,34,312
2025-01-24,4,1,SKU001,437,55,492
2025-01-24,4,3,SKU009,648,41,689
2025-01-24,5,1,SKU008,781,105,886
2025-01-24,5,3,SKU008,665,39,704
2025-01-24,6,2,SKU038,775,75,850
2025-01-24,6,3,SKU012,479,15,494
2025-01-24,7,1,SKU019,413,1,414
2025-01-24,7,2,SKU040,617,91,708
2025-01-24,7,3,SKU034,593,20,613
2025-01-24,8,1,SKU040,761,94,855
2025-01-24,8,2,SKU019,751,66,817
2025-01-24,9,3,SKU025,357,19,376
2025-01-24,10,1,SKU035,340,43,383
2025-01-24,10,2,SKU004,371,42,413
2025-01-24,11,2,SKU010,578,75,653
2025-01-24,11,3,SKU004,468,23,491
2025-01-24,12,1,SKU023,403,16,419
2025-01-24,12,2,SKU028,356,22,378
2025-01-24,12,3,SKU021,229,26,255
2025-01-24,13,1,SKU007,466,7,473
2025-01-24,13,2,SKU026,791,48,839
2025-01-24,13,3,SKU035,530,25,555
2025-01-24,14,1,SKU036,602,10,612
2025-01-24,14,2,SKU026,529,52,581
2025-01-24,14,3,SKU028,367,25,392
2025-01-24,15,1,SKU025,678,21,699
2025-01-24,15,2,SKU033,749,93,842
2025-01-24,15,3,SKU039,601,50,651
2025-01-25,1,1,SKU035,748,102,850
2025-01-25,1,3,SKU013,427,37,464
2025-01-25,2,1,SKU022,559,63,622
2025-01-25,2,3,SKU007,646,36,682
2025-01-25,3,1,SKU028,623,85,708
2025-01-25,3,2,SKU020,361,26,387
2025-01-25,3,3,SKU002,387,19,406
2025-01-25,4,1,SKU018,316,15,331
2025-01-25,4,2,SKU025,608,73,681
2025-01-25,4,3,SKU029,633,26,659
2025-01-25,5,1,SKU011,382,50,432
2025-01-25,5,3,SKU003,753,57,810
2025-01-25,6,1,SKU029,706,44,750
2025-01-25,6,2,SKU010,493,49,542
2025-01-25,6,3,SKU009,715,54,769
2025-01-25,7,1,SKU021,436,4,440
2025-01-25,7,2,SKU012,324,38,362
2025-01-25,7,3,SKU029,598,8,606
2025-01-25,8,1,SKU025,674,38,712
2025-01-25,8,2,SKU010,767,51,818
2025-01-25,8,3,SKU008,302,43,345
2025-01-25,9,2,SKU036,690,53,743
2025-01-25,10,1,SKU024,221,14,235
2025-01-25,10,2,SKU040,329,24,353
2025-01-25,10,3,SKU029,641,68,709
2025-01-25,11,1,SKU035,454,22,476
2025-01-25,11,2,SKU040,417,46,463
2025-01-25,11,3,SKU003,267,39,306
2025-01-25,12,2,SKU029,490,66,556
2025-01-25,12,3,SKU016,734,43,777
2025-01-25,13,1,SKU036,289,18,307
2025-01-25,13,2,SKU030,346,35,381
2025-01-25,13,3,SKU027,759,61,820
2025-01-25,14,1,SKU031,201,5,206
2025-01-25,14,2,SKU008,273,8,281
2025-01-25,14,3,SKU012,347,41,388
2025-01-25,15,1,SKU021,743,97,840
2025-01-26,1,2,SKU014,285,2,287
2025-01-26,1,3,SKU039,401,37,438
2025-01-26,2,1,SKU004,690,39,729
2025-01-26,2,2,SKU009,613,19,632
2025-01-26,3,1,SKU001,578,23,601
2025-01-26,3,2,SKU013,638,81,719
2025-01-26,3,3,SKU031,640,73,713
2025-01-26,4,1,SKU040,770,20,790
2025-01-26,4,2,SKU004,372,17,389
2025-01-26,4,3,SKU021,688,58,746
2025-01-26,5,2,SKU019,449,3,452
2025-01-26,6,1,SKU033,788,65,853
2025-01-26,6,3,SKU037,263,3,266
2025-01-26,7,1,SKU011,312,17,329
2025-01-26,7,2,SKU025,441,33,474
2025-01-26,7,3,SKU008,607,4,611
2025-01-26,8,1,SKU032,394,28,422
2025-01-26,8,3,SKU019,649,78,727
2025-01-26,9,1,SKU029,772,42,814
2025-01-26,9,2,SKU003,224,31,255
2025-01-26,9,3,SKU030,768,54,822
2025-01-26,10,1,SKU008,239,31,270
2025-01-26,10,2,SKU039,504,28,532
2025-01-26,10,3,SKU038,618,89,707
2025-01-26,11,1,SKU022,348,48,396
2025-01-26,11,2,SKU010,594,41,635
2025-01-26,12,1,SKU030,226,18,244
2025-01-26,12,2,SKU007,586,67,653
2025-01-26,12,3,SKU008,568,34,602
2025-01-26,13,1,SKU026,322,11,333
2025-01-26,13,3,SKU034,767,33,800
2025-01-26,14,1,SKU020,519,0,519
2025-01-26,14,2,SKU021,392,14,406
2025-01-26,14,3,SKU018,620,50,670
2025-01-26,15,1,SKU024,219,5,224
2025-01-26,15,3,SKU011,586,63,649
2025-01-27,1,1,SKU031,624,2,626
2025-01-27,1,2,SKU014,552,42,594
2025-01-27,2,1,SKU019,251,29,280
2025-01-27,2,3,SKU002,774,13,787
2025-01-27,3,1,SKU033,706,45,751
2025-01-27,3,2,SKU024,567,34,601
2025-01-27,3,3,SKU019,209,18,227
2025-01-27,4,1,SKU039,476,9,485
2025-01-27,5,1,SKU021,352,39,391
2025-01-27,5,2,SKU008,533,46,579
2025-01-27,6,3,SKU032,551,80,631
2025-01-27,7,1,SKU005,759,7,766
2025-01-27,7,2,SKU031,273,38,311
2025-01-27,7,3,SKU013,402,42,444
2025-01-27,8,1,SKU007,266,38,304
2025-01-27,8,2,SKU027,614,65,679
2025-01-27,8,3,SKU019,597,35,632
2025-01-27,9,1,SKU023,218,2,220
2025-01-27,9,2,SKU031,644,22,666
2025-01-27,9,3,SKU008,628,24,652
2025-01-27,10,1,SKU004,700,34,734
2025-01-27,10,2,SKU027,590,24,614
2025-01-27,10,3,SKU004,594,53,647
2025-01-27,11,2,SKU018,706,102,808
2025-01-27,11,3,SKU039,739,3,742
2025-01-27,12,1,SKU023,275,34,309
2025-01-27,12,2,SKU031,484,71,555
2025-01-27,12,3,SKU025,562,66,628
2025-01-27,13,1,SKU034,761,61,822
2025-01-27,13,2,SKU015,392,52,444
2025-01-27,13,3,SKU002,700,23,723
2025-01-27,14,1,SKU017,743,30,773
2025-01-27,14,2,SKU008,458,10,468
2025-01-27,14,3,SKU007,368,53,421
2025-01-27,15,1,SKU016,232,6,238
2025-01-27,15,3,SKU001,392,39,431
2025-01-28,1,1,SKU020,318,24,342
2025-01-28,1,2,SKU010,291,0,291
2025-01-28,2,1,SKU008,341,8,349
2025-01-28,2,2,SKU009,392,36,428
2025-01-28,2,3,SKU007,400,19,419
2025-01-28,3,2,SKU019,271,33,304
2025-01-28,3,3,SKU037,537,72,609
2025-01-28,4,1,SKU020,576,42,618
2025-01-28,4,2,SKU024,309,38,347
2025-01-28,5,1,SKU013,522,65,587
2025-01-28,5,3,SKU029,261,11,272
2025-01-28,6,1,SKU031,600,26,626
2025-01-28,6,3,SKU035,234,25,259
2025-01-28,7,1,SKU003,416,37,453
2025-01-28,7,2,SKU004,259,8,267
2025-01-28,7,3,SKU001,604,36,640
2025-01-28,8,1,SKU023,692,15,707
2025-01-28,8,3,SKU037,478,0,478
2025-01-28,9,1,SKU024,552,13,565
2025-01-28,9,2,SKU039,536,41,577
2025-01-28,9,3,SKU026,444,24,468
2025-01-28,10,1,SKU011,315,11,326
2025-01-28,10,2,SKU012,532,6,538
2025-01-28,10,3,SKU018,482,46,528
2025-01-28,11,2,SKU003,729,0,729
2025-01-28,11,3,SKU016,211,24,235
2025-01-28,12,1,SKU001,467,38,505
2025-01-28,12,2,SKU026,309,24,333
2025-01-28,12,3,SKU016,334,19,353
2025-01-28,13,3,SKU025,624,13,637
2025-01-28,14,1,SKU034,464,16,480
2025-01-28,14,2,SKU016,285,29,314
2025-01-28,14,3,SKU017,572,64,636
2025-01-28,15,1,SKU024,473,64,537
2025-01-29,1,2,SKU006,471,1,472
2025-01-29,1,3,SKU032,365,32,397
2025-01-29,2,1,SKU021,322,23,345
2025-01-29,2,2,SKU017,737,46,783
2025-01-29,2,3,SKU034,717,82,799
2025-01-29,3,1,SKU013,781,93,874
2025-01-29,3,2,SKU037,230,7,237
2025-01-29,3,3,SKU009,610,18,628
2025-01-29,4,1,SKU036,573,40,613
2025-01-29,4,2,SKU020,396,32,428
2025-01-29,4,3,SKU032,223,27,250
2025-01-29,5,1,SKU011,660,86,746
2025-01-29,5,2,SKU005,408,0,408
2025-01-29,5,3,SKU008,564,68,632
2025-01-29,6,1,SKU029,717,68,785
2025-01-29,6,2,SKU028,643,87,730
2025-01-29,6,3,SKU002,673,13,686
2025-01-29,7,1,SKU003,637,48,685
2025-01-29,7,3,SKU026,527,21,548
2025-01-29,8,1,SKU003,483,27,510
2025-01-29,8,3,SKU030,443,25,468
2025-01-29,9,1,SKU015,737,10,747
2025-01-29,9,2,SKU006,602,5,607
2025-01-29,9,3,SKU018,537,31,568
2025-01-29,10,1,SKU026,450,28,478
2025-01-29,10,2,SKU003,385,25,410
2025-01-29,10,3,SKU004,322,17,339
2025-01-29,11,2,SKU021,663,89,752
2025-01-29,11,3,SKU013,553,14,567
2025-01-29,12,1,SKU024,643,44,687
2025-01-29,12,2,SKU022,343,18,361
2025-01-29,12,3,SKU003,606,69,675
2025-01-29,13,1,SKU033,298,4,302
2025-01-29,13,2,SKU033,522,72,594
2025-01-29,13,3,SKU015,533,26,559
2025-01-29,14,1,SKU017,329,0,329
2025-01-29,14,2,SKU021,512,47,559
2025-01-29,14,3,SKU012,782,62,844
2025-01-29,15,1,SKU038,789,6,795
2025-01-29,15,2,SKU028,418,45,463
2025-01-29,15,3,SKU012,612,30,642
2025-01-30,1,2,SKU030,269,39,308
2025-01-30,1,3,SKU031,320,44,364
2025-01-30,2,1,SKU015,262,34,296
2025-01-30,2,2,SKU040,240,15,255
2025-01-30,2,3,SKU029,306,36,342
2025-01-30,3,1,SKU007,719,54,773
2025-01-30,3,2,SKU036,681,48,729
2025-01-30,3,3,SKU003,517,52,569
2025-01-30,4,2,SKU004,360,36,396
2025-01-30,4,3,SKU024,392,53,445
2025-01-30,5,2,SKU009,317,11,328
2025-01-30,5,3,SKU010,550,36,586
2025-01-30,6,1,SKU015,377,31,408
2025-01-30,6,2,SKU011,622,60,682
2025-01-30,6,3,SKU020,315,0,315
2025-01-30,7,1,SKU005,577,19,596
2025-01-30,7,3,SKU018,387,47,434
2025-01-30,8,1,SKU017,739,45,784
2025-01-30,8,2,SKU037,463,63,526
2025-01-30,8,3,SKU035,607,89,696
2025-01-30,9,1,SKU039,424,36,460
2025-01-30,9,2,SKU015,557,62,619
2025-01-30,9,3,SKU010,654,37,691
2025-01-30,10,2,SKU016,634,72,706
2025-01-30,10,3,SKU007,251,32,283
2025-01-30,11,1,SKU012,771,68,839
2025-01-30,11,2,SKU018,406,30,436
2025-01-30,11,3,SKU009,482,43,525
2025-01-30,12,1,SKU017,737,30,767
2025-01-30,12,2,SKU038,460,56,516
2025-01-30,12,3,SKU004,732,53,785
2025-01-30,13,1,SKU029,265,5,270
2025-01-30,13,2,SKU016,218,10,228
2025-01-30,13,3,SKU003,631,78,709
2025-01-30,14,1,SKU002,668,76,744
2025-01-30,14,2,SKU005,603,43,646
2025-01-30,14,3,SKU040,509,41,550
2025-01-30,15,1,SKU016,458,23,481
2025-01-30,15,2,SKU001,518,45,563
2025-01-31,1,1,SKU012,370,27,397
2025-01-31,1,2,SKU040,545,18,563
2025-01-31,1,3,SKU013,406,50,456
2025-01-31,2,1,SKU005,466,47,513
2025-01-31,2,3,SKU024,746,13,759
2025-01-31,3,1,SKU032,790,56,846
2025-01-31,3,2,SKU024,388,42,430
2025-01-31,3,3,SKU005,655,16,671
2025-01-31,4,1,SKU004,462,19,481
2025-01-31,4,2,SKU037,582,36,618
2025-01-31,5,1,SKU014,635,7,642
2025-01-31,5,2,SKU010,543,60,603
2025-01-31,5,3,SKU033,490,51,541
2025-01-31,6,1,SKU009,224,30,254
2025-01-31,6,2,SKU011,212,10,222
2025-01-31,7,1,SKU008,335,2,337
2025-01-31,7,2,SKU009,735,81,816
2025-01-31,7,3,SKU016,381,40,421
2025-01-31,8,1,SKU006,639,81,720
2025-01-31,8,2,SKU019,728,33,761
2025-01-31,8,3,SKU002,555,80,635
2025-01-31,9,1,SKU011,385,50,435
2025-01-31,9,2,SKU019,261,8,269
2025-01-31,9,3,SKU026,517,4,521
2025-01-31,10,1,SKU006,566,72,638
2025-01-31,10,3,SKU012,422,31,453
2025-01-31,11,2,SKU002,334,44,378
2025-01-31,11,3,SKU037,399,10,409
2025-01-31,12,1,SKU020,638,25,663
2025-01-31,12,2,SKU025,449,2,451
2025-01-31,12,3,SKU018,209,2,211
2025-01-31,13,1,SKU004,393,25,418
2025-01-31,13,2,SKU011,725,19,744
2025-01-31,14,1,SKU015,622,57,679
2025-01-31,14,2,SKU015,603,21,624
2025-01-31,14,3,SKU010,476,62,538
2025-01-31,15,1,SKU039,431,30,461
2025-01-31,15,2,SKU030,498,27,525
2025-02-01,1,1,SKU026,344,7,351
2025-02-01,1,2,SKU036,569,28,597
2025-02-01,2,1,SKU003,798,63,861
2025-02-01,2,2,SKU033,544,18,562
2025-02-01,2,3,SKU040,651,85,736
2025-02-01,3,1,SKU034,440,13,453
2025-02-01,3,2,SKU033,282,16,298
2025-02-01,3,3,SKU017,699,65,764
2025-02-01,4,1,SKU017,315,10,325
2025-02-01,4,2,SKU005,609,16,625
2025-02-01,5,1,SKU008,283,2,285
2025-02-01,5,3,SKU027,386,36,422
2025-02-01,6,1,SKU009,441,21,462
2025-02-01,6,2,SKU013,413,49,462
2025-02-01,6,3,SKU029,717,15,732
2025-02-01,7,1,SKU027,499,19,518
2025-02-01,7,2,SKU028,336,43,379
2025-02-01,7,3,SKU037,492,65,557
2025-02-01,8,1,SKU037,682,40,722
2025-02-01,8,2,SKU018,244,5,249
2025-02-01,8,3,SKU019,225,13,238
2025-02-01,9,2,SKU039,229,26,255
2025-02-01,9,3,SKU027,225,19,244
2025-02-01,10,1,SKU023,429,39,468
2025-02-01,10,3,SKU010,326,16,342
2025-02-01,11,1,SKU023,691,1,692
2025-02-01,11,2,SKU034,415,22,437
2025-02-01,11,3,SKU008,318,31,349
2025-02-01,12,2,SKU028,587,80,667
2025-02-01,12,3,SKU031,756,74,830
2025-02-01,13,1,SKU012,721,71,792
2025-02-01,13,2,SKU007,317,23,340
2025-02-01,13,3,SKU030,653,75,728
2025-02-01,14,2,SKU012,450,56,506
2025-02-01,14,3,SKU015,242,12,254
2025-02-01,15,1,SKU001,525,33,558
2025-02-01,15,2,SKU037,395,26,421
2025-02-01,15,3,SKU008,367,14,381
2025-02-02,1,2,SKU024,780,69,849
2025-02-02,1,3,SKU035,370,42,412
2025-02-02,2,1,SKU002,479,54,533
2025-02-02,2,2,SKU033,682,20,702
2025-02-02,3,1,SKU040,203,2,205
2025-02-02,3,2,SKU020,761,48,809
2025-02-02,3,3,SKU011,480,60,540
2025-02-02,4,2,SKU037,674,29,703
2025-02-02,4,3,SKU013,319,0,319
2025-02-02,5,1,SKU017,637,0,637
2025-02-02,5,2,SKU039,640,27,667
2025-02-02,5,3,SKU016,203,16,219
2025-02-02,6,1,SKU015,692,74,766
2025-02-02,6,2,SKU024,429,51,480
2025-02-02,6,3,SKU009,279,9,288
2025-02-02,7,1,SKU017,361,51,412
2025-02-02,7,2,SKU030,469,55,524
2025-02-02,7,3,SKU040,497,61,558
2025-02-02,8,1,SKU016,436,5,441
2025-02-02,8,3,SKU008,380,12,392
2025-02-02,9,1,SKU003,452,38,490
2025-02-02,9,2,SKU004,725,78,803
2025-02-02,9,3,SKU011,300,22,322
2025-02-02,10,1,SKU015,608,76,684
2025-02-02,10,2,SKU007,644,29,673
2025-02-02,10,3,SKU014,461,53,514
2025-02-02,11,1,SKU019,653,27,680
2025-02-02,11,2,SKU038,311,29,340
2025-02-02,11,3,SKU003,304,5,309
2025-02-02,12,1,SKU030,387,11,398
2025-02-02,12,2,SKU004,411,8,419
2025-02-02,12,3,SKU026,270,38,308
2025-02-02,13,1,SKU037,749,67,816
2025-02-02,13,2,SKU024,600,85,685
2025-02-02,13,3,SKU023,544,68,612
2025-02-02,14,1,SKU008,763,26,789
2025-02-02,14,2,SKU026,399,36,435
2025-02-02,14,3,SKU027,574,78,652
2025-02-02,15,2,SKU001,613,90,703
2025-02-02,15,3,SKU008,331,34,365
2025-02-03,1,2,SKU001,510,15,525
2025-02-03,1,3,SKU026,606,51,657
2025-02-03,2,1,SKU036,710,8,718
2025-02-03,2,3,SKU015,253,29,282
2025-02-03,3,1,SKU030,792,99,891
2025-02-03,3,2,SKU040,348,19,367
2025-02-03,3,3,SKU020,780,113,893
2025-02-03,4,1,SKU026,467,2,469
2025-02-03,4,2,SKU032,672,71,743
2025-02-03,4,3,SKU036,282,21,303
2025-02-03,5,1,SKU039,256,18,274
2025-02-03,5,2,SKU001,355,26,381
2025-02-03,6,1,SKU002,711,59,770
2025-02-03,6,2,SKU011,611,64,675
2025-02-03,6,3,SKU035,767,51,818
2025-02-03,7,2,SKU039,300,28,328
2025-02-03,7,3,SKU028,727,32,759
2025-02-03,8,1,SKU009,387,46,433
2025-02-03,8,2,SKU036,239,24,263
2025-02-03,8,3,SKU004,530,42,572
2025-02-03,9,1,SKU007,684,57,741
2025-02-03,10,2,SKU001,235,13,248
2025-02-03,10,3,SKU039,747,39,786
2025-02-03,11,1,SKU017,753,78,831
2025-02-03,11,2,SKU022,616,34,650
2025-02-03,11,3,SKU025,519,59,578
2025-02-03,12,1,SKU025,357,42,399
2025-02-03,12,2,SKU037,226,23,249
2025-02-03,12,3,SKU035,227,33,260
2025-02-03,13,2,SKU037,718,67,785
