date_sk,machine_sk,shift_sk,product_sk,units_good,units_scrap,units_total,ideal_rate_per_min,planned_minutes
19,7,3,39,608,22,630,1.0,480
19,8,1,17,689,6,695,1.2,480
19,8,3,26,701,55,756,1.0,480
19,9,1,24,750,78,828,1.0,480
19,9,2,26,302,17,319,1.0,480
19,9,3,9,532,25,557,1.0,480
19,10,1,37,341,37,378,1.2,480
19,10,3,7,661,30,691,1.0,480
19,11,1,19,644,28,672,1.5,480
19,11,2,24,694,29,723,1.0,480
19,11,3,2,355,25,380,0.8,480
19,12,2,38,693,3,696,1.5,480
19,12,3,10,606,49,655,1.2,480
19,13,1,24,728,33,761,1.0,480
19,13,2,36,393,43,436,0.8,480
19,13,3,17,431,35,466,1.2,480
19,14,2,32,385,52,437,0.8,480
19,14,3,28,299,43,342,1.5,480
19,15,1,31,647,56,703,1.2,480
19,15,2,1,287,5,292,1.5,480
19,15,3,31,626,13,639,1.2,480
20,1,1,5,680,37,717,1.0,480
20,1,3,37,455,24,479,1.2,480
20,2,1,35,305,16,321,0.8,480
20,2,2,20,536,12,548,1.5,480
20,2,3,31,238,27,265,1.2,480
20,3,1,19,682,66,748,1.5,480
20,4,1,8,738,87,825,1.0,480
20,4,2,18,299,12,311,1.2,480
20,4,3,15,787,105,892,1.2,480
20,5,1,24,455,53,508,1.0,480
20,5,2,6,698,82,780,1.5,480
20,5,3,1,732,19,751,1.5,480
20,6,1,38,767,75,842,1.5,480
20,6,2,1,638,54,692,1.5,480
20,6,3,13,664,23,687,1.0,480
20,7,1,16,441,56,497,1.2,480
20,7,2,31,239,19,258,1.2,480
20,7,3,10,448,63,511,1.2,480
20,8,1,18,538,39,577,1.2,480
20,8,2,21,485,45,530,1.5,480
20,8,3,7,255,22,277,1.0,480
20,9,1,9,476,45,521,1.0,480
20,9,2,24,226,15,241,1.0,480
20,9,3,37,216,29,245,1.2,480
20,10,1,18,528,9,537,1.2,480
20,10,2,33,353,35,388,0.8,480
20,10,3,37,562,68,630,1.2,480
20,11,1,15,630,12,642,1.2,480
20,11,2,26,357,5,362,1.0,480
20,11,3,31,451,0,451,1.2,480
20,12,2,26,505,56,561,1.0,480
20,12,3,9,769,46,815,1.0,480
20,13,1,25,223,32,255,1.5,480
20,13,3,34,459,24,483,1.0,480
20,14,1,5,309,45,354,1.0,480
20,14,3,13,351,40,391,1.0,480
20,15,1,24,211,3,214,1.0,480
20,15,2,3,277,27,304,1.5,480
20,15,3,28,716,31,747,1.5,480
21,1,1,9,540,9,549,1.0,480
21,1,2,7,252,7,259,1.0,480
21,1,3,8,335,25,360,1.0,480
21,2,1,17,640,1,641,1.2,480
21,2,2,25,306,31,337,1.5,480
21,2,3,13,361,26,387,1.0,480
21,3,1,18,503,7,510,1.2,480
21,3,2,36,645,65,710,0.8,480
21,3,3,15,346,10,356,1.2,480
21,4,1,11,548,16,564,1.0,480
21,4,2,38,396,53,449,1.5,480
21,5,1,5,635,82,717,1.0,480
21,5,2,33,469,20,489,0.8,480
21,5,3,35,726,92,818,0.8,480
21,6,1,5,305,1,306,1.0,480
21,6,2,28,667,90,757,1.5,480
21,6,3,2,641,66,707,0.8,480
21,7,1,18,515,24,539,1.2,480
21,7,2,28,260,19,279,1.5,480
21,8,1,3,501,66,567,1.5,480
21,8,2,3,518,65,583,1.5,480
21,8,3,13,701,24,725,1.0,480
21,9,1,24,362,28,390,1.0,480
21,9,2,10,398,0,398,1.2,480
21,9,3,20,714,70,784,1.5,480
21,10,1,35,215,6,221,0.8,480
21,10,2,4,291,36,327,0.8,480
21,10,3,22,649,73,722,1.2,480
21,11,1,18,764,53,817,1.2,480
21,11,3,11,579,69,648,1.0,480
21,12,1,15,675,63,738,1.2,480
21,12,2,7,407,49,456,1.0,480
21,12,3,11,233,10,243,1.0,480
21,13,1,40,355,9,364,1.5,480
21,13,2,31,618,44,662,1.2,480
21,14,1,21,641,35,676,1.5,480
21,14,2,14,510,29,539,1.0,480
21,15,2,21,698,75,773,1.5,480
21,15,3,22,500,9,509,1.2,480
22,1,2,5,285,1,286,1.0,480
22,1,3,10,205,22,227,1.2,480
22,2,1,23,776,38,814,1.2,480
22,2,3,14,369,26,395,1.0,480
22,3,1,39,257,4,261,1.0,480
22,3,2,4,424,48,472,0.8,480
22,4,1,2,762,95,857,0.8,480
22,5,1,12,552,70,622,1.5,480
22,5,2,2,621,81,702,0.8,480
22,5,3,34,278,20,298,1.0,480
22,6,1,12,719,57,776,1.5,480
22,6,2,37,605,69,674,1.2,480
22,6,3,11,310,34,344,1.0,480
22,7,1,8,604,25,629,1.0,480
22,7,2,7,259,5,264,1.0,480
22,7,3,13,410,1,411,1.0,480
22,8,1,27,561,66,627,0.8,480
22,8,2,2,542,73,615,0.8,480
22,9,2,10,658,41,699,1.2,480
22,9,3,19,704,50,754,1.5,480
22,10,3,16,238,13,251,1.2,480
22,11,2,37,683,22,705,1.2,480
22,11,3,18,617,54,671,1.2,480
22,12,1,20,707,26,733,1.5,480
22,12,2,8,229,19,248,1.0,480
22,13,1,11,647,70,717,1.0,480
22,13,2,5,442,13,455,1.0,480
22,13,3,24,295,29,324,1.0,480
22,14,1,6,640,55,695,1.5,480
22,15,1,20,617,62,679,1.5,480
22,15,2,14,766,28,794,1.0,480
23,1,1,26,243,35,278,1.0,480
23,1,2,3,518,35,553,1.5,480
23,1,3,5,426,48,474,1.0,480
23,2,1,27,429,46,475,0.8,480
23,2,3,8,488,24,512,1.0,480
23,3,2,38,621,87,708,1.5,480
23,3,3,40,202,19,221,1.5,480
23,4,1,35,648,39,687,0.8,480
23,4,2,29,227,2,229,0.8,480
23,4,3,34,567,80,647,1.0,480
23,5,1,11,281,22,303,1.0,480
23,5,2,34,649,12,661,1.0,480
23,5,3,14,691,9,700,1.0,480
23,6,1,10,259,17,276,1.2,480
23,6,2,32,566,19,585,0.8,480
23,7,1,17,401,8,409,1.2,480
23,7,2,35,782,110,892,0.8,480
23,7,3,12,790,3,793,1.5,480
23,8,1,3,452,19,471,1.5,480
23,8,2,23,581,29,610,1.2,480
23,8,3,2,779,12,791,0.8,480
23,9,1,19,332,4,336,1.5,480
23,9,2,20,669,23,692,1.5,480
23,10,1,23,590,50,640,1.2,480
23,10,2,29,205,7,212,0.8,480
23,10,3,33,480,51,531,0.8,480
23,11,1,7,585,80,665,1.0,480
23,11,2,40,448,23,471,1.5,480
23,11,3,6,235,18,253,1.5,480
23,12,1,21,789,93,882,1.5,480
23,12,3,39,463,36,499,1.0,480
23,13,1,23,591,73,664,1.2,480
23,13,2,7,567,5,572,1.0,480
23,13,3,26,629,28,657,1.0,480
23,14,1,14,326,37,363,1.0,480
23,14,2,39,569,1,570,1.0,480
23,14,3,34,741,102,843,1.0,480
23,15,2,21,360,39,399,1.5,480
23,15,3,16,706,18,724,1.2,480
24,1,2,18,309,40,349,1.2,480
24,1,3,31,633,24,657,1.2,480
24,2,2,7,469,40,509,1.0,480
24,2,3,6,796,116,912,1.5,480
24,3,1,39,241,7,248,1.0,480
24,3,2,29,734,79,813,0.8,480
24,3,3,17,278,34,312,1.2,480
24,4,1,1,437,55,492,1.5,480
24,4,3,9,648,41,689,1.0,480
24,5,1,8,781,105,886,1.0,480
24,5,3,8,665,39,704,1.0,480
24,6,2,38,775,75,850,1.5,480
24,6,3,12,479,15,494,1.5,480
24,7,1,19,413,1,414,1.5,480
24,7,2,40,617,91,708,1.5,480
24,7,3,34,593,20,613,1.0,480
24,8,1,40,761,94,855,1.5,480
24,8,2,19,751,66,817,1.5,480
24,9,3,25,357,19,376,1.5,480
24,10,1,35,340,43,383,0.8,480
24,10,2,4,371,42,413,0.8,480
24,11,2,10,578,75,653,1.2,480
24,11,3,4,468,23,491,0.8,480
24,12,1,23,403,16,419,1.2,480
24,12,2,28,356,22,378,1.5,480
24,12,3,21,229,26,255,1.5,480
24,13,1,7,466,7,473,1.0,480
24,13,2,26,791,48,839,1.0,480
24,13,3,35,530,25,555,0.8,480
24,14,1,36,602,10,612,0.8,480
24,14,2,26,529,52,581,1.0,480
24,14,3,28,367,25,392,1.5,480
24,15,1,25,678,21,699,1.5,480
24,15,2,33,749,93,842,0.8,480
24,15,3,39,601,50,651,1.0,480
25,1,1,35,748,102,850,0.8,480
25,1,3,13,427,37,464,1.0,480
25,2,1,22,559,63,622,1.2,480
25,2,3,7,646,36,682,1.0,480
25,3,1,28,623,85,708,1.5,480
25,3,2,20,361,26,387,1.5,480
25,3,3,2,387,19,406,0.8,480
25,4,1,18,316,15,331,1.2,480
25,4,2,25,608,73,681,1.5,480
25,4,3,29,633,26,659,0.8,480
25,5,1,11,382,50,432,1.0,480
25,5,3,3,753,57,810,1.5,480
25,6,1,29,706,44,750,0.8,480
25,6,2,10,493,49,542,1.2,480
25,6,3,9,715,54,769,1.0,480
25,7,1,21,436,4,440,1.5,480
25,7,2,12,324,38,362,1.5,480
25,7,3,29,598,8,606,0.8,480
25,8,1,25,674,38,712,1.5,480
25,8,2,10,767,51,818,1.2,480
25,8,3,8,302,43,345,1.0,480
25,9,2,36,690,53,743,0.8,480
25,10,1,24,221,14,235,1.0,480
25,10,2,40,329,24,353,1.5,480
25,10,3,29,641,68,709,0.8,480
25,11,1,35,454,22,476,0.8,480
25,11,2,40,417,46,463,1.5,480
25,11,3,3,267,39,306,1.5,480
25,12,2,29,490,66,556,0.8,480
25,12,3,16,734,43,777,1.2,480
25,13,1,36,289,18,307,0.8,480
25,13,2,30,346,35,381,1.5,480
25,13,3,27,759,61,820,0.8,480
25,14,1,31,201,5,206,1.2,480
25,14,2,8,273,8,281,1.0,480
25,14,3,12,347,41,388,1.5,480
25,15,1,21,743,97,840,1.5,480
26,1,2,14,285,2,287,1.0,480
26,1,3,39,401,37,438,1.0,480
26,2,1,4,690,39,729,0.8,480
26,2,2,9,613,19,632,1.0,480
26,3,1,1,578,23,601,1.5,480
26,3,2,13,638,81,719,1.0,480
26,3,3,31,640,73,713,1.2,480
26,4,1,40,770,20,790,1.5,480
26,4,2,4,372,17,389,0.8,480
26,4,3,21,688,58,746,1.5,480
26,5,2,19,449,3,452,1.5,480
26,6,1,33,788,65,853,0.8,480
26,6,3,37,263,3,266,1.2,480
26,7,1,11,312,17,329,1.0,480
26,7,2,25,441,33,474,1.5,480
26,7,3,8,607,4,611,1.0,480
26,8,1,32,394,28,422,0.8,480
26,8,3,19,649,78,727,1.5,480
26,9,1,29,772,42,814,0.8,480
26,9,2,3,224,31,255,1.5,480
26,9,3,30,768,54,822,1.5,480
26,10,1,8,239,31,270,1.0,480
26,10,2,39,504,28,532,1.0,480
26,10,3,38,618,89,707,1.5,480
26,11,1,22,348,48,396,1.2,480
26,11,2,10,594,41,635,1.2,480
26,12,1,30,226,18,244,1.5,480
26,12,2,7,586,67,653,1.0,480
26,12,3,8,568,34,602,1.0,480
26,13,1,26,322,11,333,1.0,480
26,13,3,34,767,33,800,1.0,480
26,14,1,20,519,0,519,1.5,480
26,14,2,21,392,14,406,1.5,480
26,14,3,18,620,50,670,1.2,480
26,15,1,24,219,5,224,1.0,480
26,15,3,11,586,63,649,1.0,480
27,1,1,31,624,2,626,1.2,480
27,1,2,14,552,42,594,1.0,480
27,2,1,19,251,29,280,1.5,480
27,2,3,2,774,13,787,0.8,480
27,3,1,33,706,45,751,0.8,480
27,3,2,24,567,34,601,1.0,480
27,3,3,19,209,18,227,1.5,480
27,4,1,39,476,9,485,1.0,480
27,5,1,21,352,39,391,1.5,480
27,5,2,8,533,46,579,1.0,480
27,6,3,32,551,80,631,0.8,480
27,7,1,5,759,7,766,1.0,480
27,7,2,31,273,38,311,1.2,480
27,7,3,13,402,42,444,1.0,480
27,8,1,7,266,38,304,1.0,480
27,8,2,27,614,65,679,0.8,480
27,8,3,19,597,35,632,1.5,480
27,9,1,23,218,2,220,1.2,480
27,9,2,31,644,22,666,1.2,480
27,9,3,8,628,24,652,1.0,480
27,10,1,4,700,34,734,0.8,480
27,10,2,27,590,24,614,0.8,480
27,10,3,4,594,53,647,0.8,480
27,11,2,18,706,102,808,1.2,480
27,11,3,39,739,3,742,1.0,480
27,12,1,23,275,34,309,1.2,480
27,12,2,31,484,71,555,1.2,480
27,12,3,25,562,66,628,1.5,480
27,13,1,34,761,61,822,1.0,480
27,13,2,15,392,52,444,1.2,480
27,13,3,2,700,23,723,0.8,480
27,14,1,17,743,30,773,1.2,480
27,14,2,8,458,10,468,1.0,480
27,14,3,7,368,53,421,1.0,480
27,15,1,16,232,6,238,1.2,480
27,15,3,1,392,39,431,1.5,480
28,1,1,20,318,24,342,1.5,480
28,1,2,10,291,0,291,1.2,480
28,2,1,8,341,8,349,1.0,480
28,2,2,9,392,36,428,1.0,480
28,2,3,7,400,19,419,1.0,480
28,3,2,19,271,33,304,1.5,480
28,3,3,37,537,72,609,1.2,480
28,4,1,20,576,42,618,1.5,480
28,4,2,24,309,38,347,1.0,480
28,5,1,13,522,65,587,1.0,480
28,5,3,29,261,11,272,0.8,480
28,6,1,31,600,26,626,1.2,480
28,6,3,35,234,25,259,0.8,480
28,7,1,3,416,37,453,1.5,480
28,7,2,4,259,8,267,0.8,480
28,7,3,1,604,36,640,1.5,480
28,8,1,23,692,15,707,1.2,480
28,8,3,37,478,0,478,1.2,480
28,9,1,24,552,13,565,1.0,480
28,9,2,39,536,41,577,1.0,480
28,9,3,26,444,24,468,1.0,480
28,10,1,11,315,11,326,1.0,480
28,10,2,12,532,6,538,1.5,480
28,10,3,18,482,46,528,1.2,480
28,11,2,3,729,0,729,1.5,480
28,11,3,16,211,24,235,1.2,480
28,12,1,1,467,38,505,1.5,480
28,12,2,26,309,24,333,1.0,480
28,12,3,16,334,19,353,1.2,480
28,13,3,25,624,13,637,1.5,480
28,14,1,34,464,16,480,1.0,480
28,14,2,16,285,29,314,1.2,480
28,14,3,17,572,64,636,1.2,480
28,15,1,24,473,64,537,1.0,480
29,1,2,6,471,1,472,1.5,480
29,1,3,32,365,32,397,0.8,480
29,2,1,21,322,23,345,1.5,480
29,2,2,17,737,46,783,1.2,480
29,2,3,34,717,82,799,1.0,480
29,3,1,13,781,93,874,1.0,480
29,3,2,37,230,7,237,1.2,480
29,3,3,9,610,18,628,1.0,480
29,4,1,36,573,40,613,0.8,480
29,4,2,20,396,32,428,1.5,480
29,4,3,32,223,27,250,0.8,480
29,5,1,11,660,86,746,1.0,480
29,5,2,5,408,0,408,1.0,480
29,5,3,8,564,68,632,1.0,480
29,6,1,29,717,68,785,0.8,480
29,6,2,28,643,87,730,1.5,480
29,6,3,2,673,13,686,0.8,480
29,7,1,3,637,48,685,1.5,480
29,7,3,26,527,21,548,1.0,480
29,8,1,3,483,27,510,1.5,480
29,8,3,30,443,25,468,1.5,480
29,9,1,15,737,10,747,1.2,480
29,9,2,6,602,5,607,1.5,480
29,9,3,18,537,31,568,1.2,480
29,10,1,26,450,28,478,1.0,480
29,10,2,3,385,25,410,1.5,480
29,10,3,4,322,17,339,0.8,480
29,11,2,21,663,89,752,1.5,480
29,11,3,13,553,14,567,1.0,480
29,12,1,24,643,44,687,1.0,480
29,12,2,22,343,18,361,1.2,480
29,12,3,3,606,69,675,1.5,480
29,13,1,33,298,4,302,0.8,480
29,13,2,33,522,72,594,0.8,480
29,13,3,15,533,26,559,1.2,480
29,14,1,17,329,0,329,1.2,480
29,14,2,21,512,47,559,1.5,480
29,14,3,12,782,62,844,1.5,480
29,15,1,38,789,6,795,1.5,480
29,15,2,28,418,45,463,1.5,480
29,15,3,12,612,30,642,1.5,480
30,1,2,30,269,39,308,1.5,480
30,1,3,31,320,44,364,1.2,480
30,2,1,15,262,34,296,1.2,480
30,2,2,40,240,15,255,1.5,480
30,2,3,29,306,36,342,0.8,480
30,3,1,7,719,54,773,1.0,480
30,3,2,36,681,48,729,0.8,480
30,3,3,3,517,52,569,1.5,480
30,4,2,4,360,36,396,0.8,480
30,4,3,24,392,53,445,1.0,480
30,5,2,9,317,11,328,1.0,480
30,5,3,10,550,36,586,1.2,480
30,6,1,15,377,31,408,1.2,480
30,6,2,11,622,60,682,1.0,480
30,6,3,20,315,0,315,1.5,480
30,7,1,5,577,19,596,1.0,480
30,7,3,18,387,47,434,1.2,480
30,8,1,17,739,45,784,1.2,480
30,8,2,37,463,63,526,1.2,480
30,8,3,35,607,89,696,0.8,480
30,9,1,39,424,36,460,1.0,480
30,9,2,15,557,62,619,1.2,480
30,9,3,10,654,37,691,1.2,480
30,10,2,16,634,72,706,1.2,480
30,10,3,7,251,32,283,1.0,480
30,11,1,12,771,68,839,1.5,480
30,11,2,18,406,30,436,1.2,480
30,11,3,9,482,43,525,1.0,480
30,12,1,17,737,30,767,1.2,480
30,12,2,38,460,56,516,1.5,480
30,12,3,4,732,53,785,0.8,480
30,13,1,29,265,5,270,0.8,480
30,13,2,16,218,10,228,1.2,480
30,13,3,3,631,78,709,1.5,480
30,14,1,2,668,76,744,0.8,480
30,14,2,5,603,43,646,1.0,480
30,14,3,40,509,41,550,1.5,480
30,15,1,16,458,23,481,1.2,480
30,15,2,1,518,45,563,1.5,480
31,1,1,12,370,27,397,1.5,480
31,1,2,40,545,18,563,1.5,480
31,1,3,13,406,50,456,1.0,480
31,2,1,5,466,47,513,1.0,480
31,2,3,24,746,13,759,1.0,480
31,3,1,32,790,56,846,0.8,480
31,3,2,24,388,42,430,1.0,480
31,3,3,5,655,16,671,1.0,480
31,4,1,4,462,19,481,0.8,480
31,4,2,37,582,36,618,1.2,480
31,5,1,14,635,7,642,1.0,480
31,5,2,10,543,60,603,1.2,480
31,5,3,33,490,51,541,0.8,480
31,6,1,9,224,30,254,1.0,480
31,6,2,11,212,10,222,1.0,480
31,7,1,8,335,2,337,1.0,480
31,7,2,9,735,81,816,1.0,480
31,7,3,16,381,40,421,1.2,480
31,8,1,6,639,81,720,1.5,480
31,8,2,19,728,33,761,1.5,480
31,8,3,2,555,80,635,0.8,480
31,9,1,11,385,50,435,1.0,480
31,9,2,19,261,8,269,1.5,480
31,9,3,26,517,4,521,1.0,480
31,10,1,6,566,72,638,1.5,480
31,10,3,12,422,31,453,1.5,480
31,11,2,2,334,44,378,0.8,480
31,11,3,37,399,10,409,1.2,480
31,12,1,20,638,25,663,1.5,480
31,12,2,25,449,2,451,1.5,480
31,12,3,18,209,2,211,1.2,480
31,13,1,4,393,25,418,0.8,480
31,13,2,11,725,19,744,1.0,480
31,14,1,15,622,57,679,1.2,480
31,14,2,15,603,21,624,1.2,480
31,14,3,10,476,62,538,1.2,480
31,15,1,39,431,30,461,1.0,480
31,15,2,30,498,27,525,1.5,480
32,1,1,26,344,7,351,1.0,480
32,1,2,36,569,28,597,0.8,480
32,2,1,3,798,63,861,1.5,480
32,2,2,33,544,18,562,0.8,480
32,2,3,40,651,85,736,1.5,480
32,3,1,34,440,13,453,1.0,480
32,3,2,33,282,16,298,0.8,480
32,3,3,17,699,65,764,1.2,480
32,4,1,17,315,10,325,1.2,480
32,4,2,5,609,16,625,1.0,480
32,5,1,8,283,2,285,1.0,480
32,5,3,27,386,36,422,0.8,480
32,6,1,9,441,21,462,1.0,480
32,6,2,13,413,49,462,1.0,480
32,6,3,29,717,15,732,0.8,480
32,7,1,27,499,19,518,0.8,480
32,7,2,28,336,43,379,1.5,480
32,7,3,37,492,65,557,1.2,480
32,8,1,37,682,40,722,1.2,480
32,8,2,18,244,5,249,1.2,480
32,8,3,19,225,13,238,1.5,480
32,9,2,39,229,26,255,1.0,480
32,9,3,27,225,19,244,0.8,480
32,10,1,23,429,39,468,1.2,480
32,10,3,10,326,16,342,1.2,480
32,11,1,23,691,1,692,1.2,480
32,11,2,34,415,22,437,1.0,480
32,11,3,8,318,31,349,1.0,480
32,12,2,28,587,80,667,1.5,480
32,12,3,31,756,74,830,1.2,480
32,13,1,12,721,71,792,1.5,480
32,13,2,7,317,23,340,1.0,480
32,13,3,30,653,75,728,1.5,480
32,14,2,12,450,56,506,1.5,480
32,14,3,15,242,12,254,1.2,480
32,15,1,1,525,33,558,1.5,480
32,15,2,37,395,26,421,1.2,480
32,15,3,8,367,14,381,1.0,480
33,1,2,24,780,69,849,1.0,480
33,1,3,35,370,42,412,0.8,480
33,2,1,2,479,54,533,0.8,480
33,2,2,33,682,20,702,0.8,480
33,3,1,40,203,2,205,1.5,480
33,3,2,20,761,48,809,1.5,480
33,3,3,11,480,60,540,1.0,480
33,4,2,37,674,29,703,1.2,480
33,4,3,13,319,0,319,1.0,480
33,5,1,17,637,0,637,1.2,480
33,5,2,39,640,27,667,1.0,480
33,5,3,16,203,16,219,1.2,480
33,6,1,15,692,74,766,1.2,480
33,6,2,24,429,51,480,1.0,480
33,6,3,9,279,9,288,1.0,480
33,7,1,17,361,51,412,1.2,480
33,7,2,30,469,55,524,1.5,480
33,7,3,40,497,61,558,1.5,480
33,8,1,16,436,5,441,1.2,480
33,8,3,8,380,12,392,1.0,480
33,9,1,3,452,38,490,1.5,480
33,9,2,4,725,78,803,0.8,480
33,9,3,11,300,22,322,1.0,480
33,10,1,15,608,76,684,1.2,480
33,10,2,7,644,29,673,1.0,480
33,10,3,14,461,53,514,1.0,480
33,11,1,19,653,27,680,1.5,480
33,11,2,38,311,29,340,1.5,480
33,11,3,3,304,5,309,1.5,480
33,12,1,30,387,11,398,1.5,480
33,12,2,4,411,8,419,0.8,480
33,12,3,26,270,38,308,1.0,480
33,13,1,37,749,67,816,1.2,480
33,13,2,24,600,85,685,1.0,480
33,13,3,23,544,68,612,1.2,480
33,14,1,8,763,26,789,1.0,480
33,14,2,26,399,36,435,1.0,480
33,14,3,27,574,78,652,0.8,480
33,15,2,1,613,90,703,1.5,480
33,15,3,8,331,34,365,1.0,480
34,1,2,1,510,15,525,1.5,480
34,1,3,26,606,51,657,1.0,480
34,2,1,36,710,8,718,0.8,480
34,2,3,15,253,29,282,1.2,480
34,3,1,30,792,99,891,1.5,480
34,3,2,40,348,19,367,1.5,480
34,3,3,20,780,113,893,1.5,480
34,4,1,26,467,2,469,1.0,480
34,4,2,32,672,71,743,0.8,480
34,4,3,36,282,21,303,0.8,480
34,5,1,39,256,18,274,1.0,480
34,5,2,1,355,26,381,1.5,480
34,6,1,2,711,59,770,0.8,480
34,6,2,11,611,64,675,1.0,480
34,6,3,35,767,51,818,0.8,480
34,7,2,39,300,28,328,1.0,480
34,7,3,28,727,32,759,1.5,480
34,8,1,9,387,46,433,1.0,480
34,8,2,36,239,24,263,0.8,480
34,8,3,4,530,42,572,0.8,480
34,9,1,7,684,57,741,1.0,480
34,10,2,1,235,13,248,1.5,480
34,10,3,39,747,39,786,1.0,480
34,11,1,17,753,78,831,1.2,480
34,11,2,22,616,34,650,1.2,480
34,11,3,25,519,59,578,1.5,480
34,12,1,25,357,42,399,1.5,480
34,12,2,37,226,23,249,1.2,480
34,12,3,35,227,33,260,0.8,480
34,13,2,37,718,67,785,1.2,480
34,13,3,16,436,20,456,1.2,480
34,14,1,29,364,43,407,0.8,480
34,14,3,15,612,1,613,1.2,480
34,15,1,16,709,37,746,1.2,480
34,15,2,35,737,81,818,0.8,480
34,15,3,31,725,6,731,1.2,480
35,1,2,2,566,21,587,0.8,480
35,1,3,15,791,65,856,1.2,480
35,2,1,8,349,39,388,1.0,480
35,2,2,32,750,15,765,0.8,480
35,2,3,2,699,74,773,0.8,480
35,3,1,12,663,14,677,1.5,480
35,3,2,33,662,63,725,0.8,480
35,3,3,6,762,61,823,1.5,480
35,4,1,14,518,64,582,1.0,480
35,4,2,11,718,105,823,1.0,480
35,4,3,28,406,32,438,1.5,480
35,5,1,25,531,1,532,1.5,480
35,5,3,5,447,21,468,1.0,480
35,6,3,37,216,23,239,1.2,480
35,7,1,12,318,29,347,1.5,480
35,7,2,39,381,37,418,1.0,480
35,7,3,20,329,26,355,1.5,480
35,8,2,6,387,52,439,1.5,480
35,8,3,37,397,8,405,1.2,480
35,9,2,9,420,54,474,1.0,480
35,9,3,10,771,43,814,1.2,480
35,10,1,31,734,56,790,1.2,480
35,10,2,11,444,33,477,1.0,480
35,10,3,2,546,48,594,0.8,480
35,11,1,2,207,27,234,0.8,480
35,11,2,38,241,11,252,1.5,480
35,11,3,11,429,53,482,1.0,480
35,12,1,17,700,33,733,1.2,480
35,12,2,5,671,55,726,1.0,480
35,12,3,12,581,42,623,1.5,480
35,13,1,21,635,54,689,1.5,480
35,13,2,4,621,39,660,0.8,480
35,13,3,24,703,24,727,1.0,480
35,14,1,15,475,33,508,1.2,480
35,14,2,23,331,20,351,1.2,480
35,15,1,34,286,7,293,1.0,480
35,15,2,27,387,16,403,0.8,480
35,15,3,10,301,27,328,1.2,480
36,1,3,12,463,43,506,1.5,480
36,2,1,40,701,100,801,1.5,480
36,2,2,21,618,31,649,1.5,480
36,2,3,29,729,27,756,0.8,480
36,3,1,21,759,18,777,1.5,480
36,3,2,40,560,13,573,1.5,480
36,3,3,7,467,25,492,1.0,480
36,4,1,16,563,7,570,1.2,480
36,4,2,17,675,63,738,1.2,480
36,4,3,3,388,17,405,1.5,480
36,5,1,9,562,33,595,1.0,480
36,5,3,17,384,17,401,1.2,480
36,6,1,36,705,67,772,0.8,480
36,6,2,36,389,11,400,0.8,480
36,6,3,9,780,30,810,1.0,480
36,7,1,25,709,34,743,1.5,480
36,7,3,3,535,12,547,1.5,480
36,8,1,27,238,28,266,0.8,480
36,8,2,24,362,30,392,1.0,480
36,8,3,40,578,24,602,1.5,480
36,9,1,5,681,55,736,1.0,480
36,9,2,34,766,43,809,1.0,480
36,9,3,26,788,97,885,1.0,480
36,10,1,24,652,85,737,1.0,480
36,10,2,7,491,3,494,1.0,480
36,10,3,8,422,52,474,1.0,480
36,11,2,33,268,11,279,0.8,480
36,11,3,26,271,3,274,1.0,480
36,12,1,6,359,9,368,1.5,480
36,12,2,40,799,9,808,1.5,480
36,12,3,5,380,51,431,1.0,480
36,13,1,17,666,32,698,1.2,480
36,13,2,32,354,31,385,0.8,480
36,13,3,24,208,20,228,1.0,480
36,14,2,2,217,14,231,0.8,480
36,14,3,39,728,37,765,1.0,480
36,15,1,36,571,30,601,0.8,480
36,15,2,14,785,73,858,1.0,480
36,15,3,8,370,31,401,1.0,480
37,1,1,17,519,22,541,1.2,480
37,1,2,12,507,24,531,1.5,480
37,1,3,17,243,29,272,1.2,480
37,2,1,8,404,44,448,1.0,480
37,2,2,38,609,73,682,1.5,480
37,2,3,29,438,8,446,0.8,480
37,3,1,34,427,62,489,1.0,480
37,3,3,16,501,74,575,1.2,480
37,4,1,31,425,34,459,1.2,480
37,4,3,12,270,4,274,1.5,480
37,5,1,12,651,27,678,1.5,480
37,5,2,6,700,24,724,1.5,480
37,5,3,21,629,10,639,1.5,480
37,6,1,26,770,78,848,1.0,480
37,6,3,14,292,27,319,1.0,480
37,7,1,37,253,4,257,1.2,480
37,7,2,3,581,11,592,1.5,480
37,7,3,33,317,38,355,0.8,480
37,8,1,13,392,18,410,1.0,480
37,8,2,21,491,48,539,1.5,480
37,8,3,28,521,77,598,1.5,480
37,9,1,38,753,41,794,1.5,480
37,9,2,1,655,9,664,1.5,480
37,10,1,6,707,52,759,1.5,480
37,10,2,28,615,33,648,1.5,480
37,10,3,11,471,7,478,1.0,480
37,11,1,31,758,104,862,1.2,480
37,11,2,19,419,37,456,1.5,480
37,11,3,28,678,71,749,1.5,480
37,12,1,39,486,28,514,1.0,480
37,12,2,8,373,47,420,1.0,480
37,12,3,39,453,26,479,1.0,480
37,13,2,31,540,80,620,1.2,480
37,13,3,35,568,32,600,0.8,480
37,14,1,11,201,14,215,1.0,480
37,14,2,30,462,31,493,1.5,480
37,15,1,29,517,18,535,0.8,480
37,15,2,9,446,1,447,1.0,480
37,15,3,13,518,53,571,1.0,480
38,1,3,4,407,19,426,0.8,480
38,2,1,36,435,11,446,0.8,480
